index,time,dTLB-load-misses,L1-icache-load-misses,instructions:u,cache-misses:u,branch-misses:u,iTLB-load-misses,L1-dcache-load-misses,LLC-load-misses,dTLB-store-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,cpi
757,151.804754481,12639,4658778,296601705,852271,1406,975,27528748,708445,4237,316860818,1486,231125,1.06830410162342
758,152.005036222,33996,323343,448171729,1934782,1998,954,46728087,2055827,3416,316916067,2121,172000,0.707130875272144
759,152.205258437,46154,352546,282859617,2569173,3445,381,43021889,2770432,75,315912622,3387,2524,1.11685303597084
760,152.405481562,46258,495078,316645652,2621758,3574,147,40149216,2412103,40,316220545,3631,3145,0.998657467748839
761,152.605724624,70153,48305,432054471,3869982,3912,2346,58739996,3873171,31,316740666,3889,4211,0.733103548880993
762,152.805958737,125164,27676,487294567,2683250,19000,2146,44863382,2921548,106,316777606,13967,21145,0.650074159353392
763,153.006283975,42877,11169,341087290,1855692,12587,3352,45918407,2022458,22409,316980212,12522,194236,0.929322848705386
764,153.208241182,121671,58409,397081305,2641397,12299,4396,47634928,2602720,39420,319444214,13168,245202,0.80448061889995
765,153.40848219,15110,651489,461866625,1212457,2135,1348,39717991,829139,5462,317055591,1951,278902,0.686465689093686
766,153.608723472,16596,428893,481781363,1230533,1345,315,41153016,943859,6133,317546915,1326,317658,0.659110001729145
767,153.808963697,16725,413520,468442239,1518660,1352,888,40262734,991176,6327,317412833,1376,380611,0.677592254869228
768,154.009251523,16723,404331,484465711,1204602,2470,1589,41303373,910567,6010,317639168,2481,315522,0.655648399438531
769,154.209535882,19727,369430,482524613,1238270,2450,1834,41207842,939071,5918,317742235,4099,315874,0.658499538551
770,154.409839502,70174,37475,435522624,3914075,3840,2040,59023170,3884762,30,316915741,3853,3767,0.727667688280644
771,154.610116554,69344,39204,436097692,3889913,3859,2206,59320164,3877064,34,316691153,3887,3592,0.726193141604611
772,154.810394881,69991,44430,432890388,3883677,3897,2031,58803320,3896931,31,316760607,3918,2722,0.731733981120412
773,155.010706781,144352,16782,372522238,1328904,15094,1268,37535570,1439664,30736,316783027,31236,42992,0.850373466831798
774,155.210989606,41644,11987,432053126,3081035,6005,487,48728778,2570544,11531,316989717,7570,208125,0.733682267120086
775,155.411263625,30593,27250,494510581,2639157,8883,1552,38679684,1834422,3425,316910179,5300,176449,0.640856214560958
776,155.611604743,22436,37897,516517007,1451862,3566,2338,39017687,1285927,2985,317558860,3558,162924,0.614808139318441
777,155.811872478,22700,44983,503474649,1523076,3566,2343,37770883,1394253,3126,317401702,3510,172907,0.630422410801462
778,156.012141045,22554,43870,517314524,1488977,1903,428,38701428,1308252,3047,317543651,1908,163770,0.613830921553635
779,156.212420537,22179,40253,361845143,917708,56062,1234,26466330,1001661,203025,316896300,57294,881918,0.875778785843755
780,156.412733225,16819,435478,436805961,1498119,1482,653,39838886,1149482,5936,316670333,1558,367948,0.724967974967723
781,156.613020607,16297,389629,480957874,1272246,1336,344,41172272,957710,6103,317669335,1316,318696,0.660493053909333
782,156.813287588,16249,500937,470266213,1285333,1971,1060,40687246,957109,6020,317263369,1937,312629,0.674646317829344
783,157.013579794,16614,1502512,449796822,1155948,2180,1608,38021645,970732,6002,317606150,2226,316025,0.706110257933303
784,157.213857271,16350,1075080,477673683,1241099,1316,409,38544448,933704,5898,317513490,1336,308137,0.66470794037862
785,157.414141738,56333,224702,442148525,3334364,4829,1854,53066443,3096164,1546,316762450,3217,71443,0.716416389718817
786,157.614458398,69839,41610,432494619,3853591,3899,2207,58575700,3829718,58,316961404,3945,4744,0.732867855634523
787,157.814751693,71301,54850,429708880,3824382,3933,2325,57981814,3818375,22,316483026,3954,4549,0.736505668675034
788,158.015021245,69489,30091,443215904,2536930,20404,1724,42363157,2508316,10123,316456590,15002,40888,0.714000980434132
789,158.215321682,44442,15427,366474867,2465578,8580,873,46061678,2394485,13555,316592573,7504,188521,0.863886180222012
790,158.415607324,40592,841497,357864790,3025247,6473,1089,34975579,3048567,124547,316678265,5047,312064,0.884910373551977
791,158.615884858,10734,4731220,303244595,871367,958,77,26336600,661908,3892,317048466,970,201683,1.04552058380463
792,158.816173901,12626,2567229,369117379,1069001,1727,540,33650938,814591,4622,317141681,1492,254166,0.85918924180484
793,159.016471444,17131,380799,480320878,1268325,1347,1179,41151302,976874,6322,317548695,1388,316383,0.661117826737484
794,159.216742175,14710,2085532,386716851,1092816,2021,1426,36091194,899723,5342,317093796,2245,281098,0.819963741378314
795,159.417037026,12252,4307271,316168769,893353,1721,1007,28552844,724570,4487,316954350,1827,225941,1.00248468880239
796,159.617305125,12255,3728207,336268645,976552,1798,1038,29703973,737266,4383,317007748,1786,228239,0.942721698004285
797,159.817571288,42849,240635,446017832,3143538,4927,1784,49831344,2533880,2800,316749965,5100,119327,0.71017332105233
798,160.017872747,61676,135483,387188148,3476352,3700,1554,53296994,3442973,100,316485089,3646,5201,0.817393534990126
799,160.218152971,42885,505888,272005746,2425078,3362,58,38904241,2425202,91,316041803,3367,1520,1.16189384837481
800,160.418430276,63714,242145,372771979,3234950,3629,1658,51237011,3449961,40,316615228,3718,3721,0.849353615176102
801,160.618748744,136081,14957,365934860,1562843,14935,1452,38259211,1588475,31779,316715574,29013,48801,0.865497137933238
802,160.81901737,41612,16626,424538629,3429264,5004,558,47275643,2692062,11011,316902739,7632,191216,0.746463848876282
803,161.019290558,36196,117491,308429116,2746725,7755,1878,27406319,2389878,176873,316427741,6744,254234,1.02593343035746
804,161.219623489,16537,399301,480712571,1287597,1364,368,41120096,966083,5940,317734040,1377,320467,0.660964699423265
805,161.419888142,16410,423257,480058258,1286773,1354,403,41065519,966466,5773,317547650,1316,315194,0.661477320113093
806,161.620161951,16503,416065,479189939,1273931,1338,312,41036285,975339,6117,317701337,1321,314566,0.662996676564196
807,161.820452211,16653,840806,470891939,1230344,1325,291,39611468,945659,5936,317546330,1339,318338,0.674350745256652
808,162.020716752,16403,376826,477760222,1640651,2816,386,44460492,1381269,5931,317296031,1370,289783,0.664132375172917
809,162.220981333,70237,37500,433944707,3848231,3853,2053,58911142,3851708,24,316787115,3854,3228,0.730017234661189
810,162.421258441,69615,41261,425858759,3778100,3891,2168,57227847,3821522,38,316517118,3916,3007,0.743244353464149
811,162.621538648,69875,40326,423254443,3843484,3800,2165,58696222,3848142,66,316779915,3732,3664,0.748438487153695
812,162.821807222,113268,16116,381911571,1486178,17601,1752,37433595,1853511,21310,316649139,19598,103101,0.829116379403964
813,163.022105834,38460,13002,452719853,2974877,5682,773,47507914,2638739,4002,317058062,5154,203443,0.700340530460457
814,163.222385163,33172,27468,444340309,2649263,12696,2919,38941860,1935286,7869,317102532,11107,187993,0.713647908094694
815,163.422668969,22385,38453,510051196,1481874,1868,565,38881403,1254332,3001,316702018,1882,159711,0.620922018188935
816,163.622963358,22863,33239,516824674,1448660,1860,425,38926587,1268411,3028,317501379,1850,164356,0.614330922985306
817,163.823235513,22366,37509,486072670,1654140,1733,513,37385196,1376722,3013,317446969,1743,168677,0.653085410047843
818,164.023522172,22324,23969,377140180,953438,51991,1840,27214772,978382,196844,316827821,60686,958853,0.840079731096273
819,164.223866197,16164,553763,445849773,1266531,1445,697,39892418,1053848,5573,317180452,1583,328791,0.711406557114026
820,164.424145544,16366,429285,481278102,1268166,1354,247,41227371,946323,6042,317638392,1351,319197,0.659989288272251
821,164.624409629,16886,440087,479009978,1266898,1371,376,41094695,973634,6123,316918968,1408,314958,0.661612456014434
822,164.824694979,16470,413998,481237568,1258414,1341,406,41047379,955412,6007,317590996,1335,316855,0.659946390552784
823,165.024961576,16625,905076,450969725,1200717,1275,362,40196378,947605,6283,317381741,1295,317196,0.703776159253263
824,165.225233172,62429,137875,432987514,3451874,3575,2318,54448182,3114404,481,316763064,5522,81851,0.731575516055181
825,165.425551806,44074,388894,273586624,2405356,3350,65,39173505,2411374,87,316052824,3378,3210,1.15522030784663
826,165.625820938,54686,221491,373502669,3416667,3762,911,50166490,3046290,62,316418376,3579,1948,0.847164966309785
827,165.826103797,60318,50811,419553391,3855310,3892,1707,57503028,3669332,36,316679141,3741,3220,0.754800575548202
828,166.026402042,81672,9836,333470391,544423,18297,2039,29015411,701026,20187,315636561,17954,153062,0.94652049932673
829,166.226717849,43713,19347,407528076,3401531,4767,763,46081743,3329922,3993,316826297,4852,205764,0.777434281607631
830,166.426999344,24473,1134033,306028954,2151119,6757,932,26732787,1479975,72391,316475482,7712,170418,1.03413575043622
831,166.627310824,14375,1785296,432369766,1147892,1312,246,35790431,844835,5311,317188906,1383,261643,0.733605656414005
832,166.82760329,16353,414084,482243511,1248198,1321,349,41123811,920489,6113,317760121,1330,317239,0.658920470160562
833,167.027871229,16500,1350023,461039360,1199675,1324,455,38514421,926712,5996,317432756,1406,311385,0.688515522839525
834,167.228174151,14272,1049146,447624886,1252155,1313,353,38134027,871766,5234,317121085,1263,283216,0.708452757919273
835,167.428457032,13548,1911917,401008203,1119068,1227,262,35794440,825981,5063,317039748,1158,258110,0.790606640034244
836,167.628737384,55132,1457717,384004366,2707339,2958,1939,45212864,2539448,942,316575088,3126,86395,0.824404918354496
837,167.829027457,70054,53280,427927939,3829974,3988,2447,58422924,3850127,28,316709903,4023,5171,0.740101017335071
838,168.029303264,70355,48790,432974866,3847066,3923,2261,58389460,3812422,29,316715795,3902,1027,0.731487714115951
839,168.229592391,143004,28032,461847450,2996218,8063,1553,43991038,2443962,10287,316782265,15341,2276,0.685902379671036
840,168.429947907,45003,10545,339569122,1983703,16869,503,44776924,1713612,27461,316431632,21748,183712,0.931862208602112
841,168.630226006,102576,56369,382117654,2931921,5166,873,44031981,3176298,185664,316767777,7332,412853,0.828979696918164
842,168.830495501,17035,787540,458462784,1528051,1362,322,37327684,1268557,6533,317361415,1358,420179,0.692229393694909
843,169.030785766,16329,433366,482101327,1248770,1339,366,41190033,934636,6212,317714788,1308,315866,0.659020770544363
844,169.23105724,16164,409102,480979672,1267757,1336,302,41189435,956498,6021,317652495,1325,316602,0.660428108487712
845,169.431329729,16797,706418,481470902,1264368,1342,392,39374782,927042,5952,317453819,1430,300380,0.659341650100383
846,169.631647958,16500,381588,463752584,1258535,1510,406,41308616,932072,5904,317542981,1601,316076,0.684724984734532
847,169.831920236,70066,137231,435874563,3428170,3585,2256,54592937,3245473,18,316725790,3874,48714,0.726644353412291
848,170.03218749,70288,36609,434312566,3875779,3967,2074,59008406,3870496,21,316823460,3901,6391,0.729482600326144
849,170.232457067,69490,35701,432428305,3788847,3817,2041,57746067,3839084,50,316673141,3908,3960,0.732313628267234
850,170.432740778,135493,17762,421375444,2047295,12020,1269,38349135,1608902,21327,316597844,28363,35297,0.751343839580742
851,170.633006583,42405,11838,376796319,2584122,8601,426,46312007,2310548,16529,316790087,9194,203356,0.840746236164796
852,170.83327076,82595,19558,461706699,2550821,5215,1323,41492663,2784652,7119,317194035,6576,389324,0.687003319828374
853,171.033567685,22351,53137,508012975,1433909,3620,2269,38943281,1289172,3023,317566267,3633,162387,0.625114480589792
854,171.233840782,22695,42554,501360555,1498886,1988,691,37927081,1357713,3056,317523101,2030,162039,0.633322860830166
855,171.434111746,22548,38292,517603305,1459178,1847,363,38950931,1287312,3034,317561760,1852,163041,0.613523439538316
856,171.634438151,39405,14525,332832183,614412,52253,1296,25229997,353537,82873,315943065,61096,223987,0.949256355416808
857,171.834778513,19788,587364,490504512,2022217,1396,1039,36836860,1240753,100354,317082744,2759,239779,0.646442053523862
858,172.035057024,16520,1608083,442007275,1110999,2756,1512,36104588,785497,6114,317320679,2863,283434,0.71790827198489
859,172.235356485,15914,449983,462523542,1353096,2485,1602,40948767,910313,5935,317192505,2419,316126,0.685786724776055
860,172.435638572,16511,405101,483754058,1248842,2441,1624,40943216,963957,6004,317623741,2262,355277,0.656581036887137
861,172.635904765,16842,398526,481385223,1237513,2776,1579,41200416,899012,6185,317511604,2712,314199,0.659579041544447
862,172.836190974,51252,215243,455006478,2573341,3352,2044,51782744,2954629,2557,317067148,3372,89281,0.696840953547919
863,173.036461048,70151,42405,432958380,3874397,3876,2362,59071386,3876205,28,316683147,3890,5807,0.731440160599271
864,173.236732869,70107,68116,418778042,3780265,3841,2259,58508765,3868290,28,316694683,3890,4368,0.756235168127559
865,173.437039532,90542,139573,470748546,2673879,13740,2278,45673126,3220291,40,316548414,14741,7822,0.672436307429402
866,173.637323075,42892,17186,315063022,2034386,9622,1020,40772183,1541657,24426,316168235,11321,161746,1.00350791087124
867,173.837624461,118649,16955,399798628,3415792,4730,933,45277624,3210232,14480,316463885,4723,328099,0.791558206647973
868,174.037947006,44268,521465,402541156,1119466,4071,672,40686635,899698,63580,317094045,5556,324886,0.787730745722805
869,174.238233418,15022,2090171,403569668,1097854,1241,316,36268941,882398,5603,316933936,1280,287537,0.785326453225915
870,174.438518837,21526,1021626,447465992,1273766,1392,284,38422108,902343,6713,317116000,1339,334589,0.708692963643145
871,174.638815507,16370,1265080,480938808,1226992,1391,532,37687493,868334,5936,317361341,1461,306378,0.659878836394504
872,174.839084173,11696,4544367,304474722,867231,941,405,27652198,700018,4108,316797230,954,224544,1.04047136628965
873,175.039358112,11453,4677515,305222866,877959,958,155,26357655,678125,4002,316931111,995,202000,1.03835965880748
874,175.239681885,53586,1331866,348301957,2755397,3050,1490,45988739,2779558,639,316399531,3080,33432,0.908405837639322
875,175.439966026,61414,288336,371025918,3187780,3994,1549,49097034,3119332,69,316542734,4136,4595,0.853155315149709
876,175.640260312,71038,47720,432669441,3894972,3921,2255,58775243,3874825,18,316642305,3848,1016,0.73183422491814
877,175.840565965,137927,31986,470696870,3102410,7130,2015,48696847,3105193,65,316703288,3111,3642,0.672839162920289
878,176.040839394,59924,11711,345613934,1919418,21603,429,43918866,1452345,39229,316612339,38499,142191,0.91608673104019
879,176.24111626,37746,14641,452511770,3288102,8531,944,42333457,2912788,113715,316993058,4985,265658,0.700518923518829
880,176.441425075,16890,1102738,441879357,1145366,1675,1674,39681605,886527,11677,317419545,2983,306474,0.718339836363978
881,176.641704587,16526,846846,455023887,1211037,2341,322,40281870,932333,5960,317513850,2430,316968,0.697796003839245
882,176.841988682,16780,404606,476383676,1381662,1440,369,40505581,1034556,6165,317628024,1383,379252,0.666748337531196
883,177.042297687,16384,402387,483782069,1225092,1349,347,41433420,876028,6106,317745205,1342,318744,0.656794092548312
884,177.242571396,16606,398936,482093774,1250428,1326,408,41290750,896408,6120,317698295,1326,316791,0.658996884286666
885,177.442853985,61316,84051,446425668,3410259,4581,1854,57776777,3905076,1291,316880383,3309,21117,0.709816674340508
886,177.643165972,70316,40609,434623876,3896058,3834,2009,59193499,3883050,25,316851582,3916,1834,0.729024794763001
887,177.843448107,70213,42404,434180075,3889839,3855,2109,59085068,3879875,25,316810892,3825,4011,0.72967625702308
