index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
2115,423.659845119,583481,32777,509731,15490,186991,628779,32418189,494211,511143385,501943696,4065538,258760,1.01832812937649
2116,423.860058698,706985,34675,491887,16383,270410,630496,33101018,432104,511119011,549440420,4133759,136563,0.93025374980603
2117,424.060263961,581456,34896,481891,19469,210343,673926,30760650,438969,510916829,484997387,3967629,242149,1.05344243638162
2118,424.260481512,472550,36708,451176,17326,213260,443733,34405724,455658,512606358,595849803,3762591,262321,0.860294583331431
2119,424.460706617,473855,34503,524416,26771,184745,620887,30758961,499069,512849233,455787505,3781779,282958,1.12519370841463
2120,424.660920547,417482,36838,451895,23082,194235,505627,33328237,421715,511587936,516342392,3841940,346142,0.990792047924665
2121,424.86112778,559940,36482,484969,12791,179010,676913,33362609,506990,510843329,496918112,4296327,145476,1.02802316249644
2122,425.061350655,384185,32660,466340,21827,204436,532190,30779865,525271,512594275,439119545,3725418,320553,1.16732284143718
2123,425.261556447,454253,39133,474796,16591,166786,563418,30348150,477664,512858339,492583037,4042700,216022,1.041161185987
2124,425.461771271,403430,36686,481909,28496,243354,461121,30362085,467435,512127655,473007015,3483821,338042,1.08270625753827
2125,425.661994264,409040,30948,434274,24172,158717,584837,31020534,416654,513120448,453335288,3658425,358326,1.13187846078287
2126,425.862204084,476368,32132,535101,16067,140702,648036,30733116,465482,514366904,429800845,4023989,302933,1.19675638143522
2127,426.062404262,348777,33354,527038,26387,110585,631639,30660743,521793,511440238,436398899,3639687,419038,1.17195583942113
2128,426.262620388,546921,40003,431904,20745,189885,524107,30406577,425032,501962245,450484572,4070454,329656,1.1142717779911
2129,426.462819727,461250,41600,486651,24737,272965,527099,31175847,441023,512035621,500040885,4117172,155782,1.02398751054126
2130,426.663019031,464233,35886,495411,20355,180939,612916,29678710,421792,513019826,471076556,3706907,412565,1.08903705664351
2131,426.86324507,507935,39701,474171,26840,321649,410243,32593262,471013,513166375,568817019,3399613,288183,0.902164242381784
2132,427.063445016,502974,29216,465805,25597,155518,701269,29718153,457152,509782499,411461479,3749030,366703,1.2389555888414
2133,427.263659855,592244,27763,327503,35776,484876,749676,27134914,292631,463790195,378451487,3267770,181337,1.22549444494586
2134,427.4639117,737815,29345,410097,25009,376065,699655,27313683,397365,476581613,359909393,3755861,203351,1.32417108936082
2135,427.664105526,383954,32590,528690,24266,205919,674694,29765753,509263,512322992,387491809,3844765,294644,1.32215179805259
2136,427.864294713,437398,32523,487809,26559,145139,543606,30181265,432605,514326591,443149649,3681818,378700,1.16061604056466
2137,428.064503775,340184,41977,468959,22429,126742,596026,30666798,480615,512354085,432417954,4134760,180258,1.184858492254
2138,428.264696992,478802,32917,493689,20947,152334,557778,29837922,438363,513207636,443255212,3841949,356814,1.15781523173607
2139,428.464897871,440099,38466,493225,20114,171488,505754,32820646,527275,512801102,521084104,3882099,131959,0.984104289621546
2140,428.665111857,478918,35059,511812,22555,203692,611897,31071363,534650,512149616,464491676,3872453,289661,1.10260235535416
2141,428.865296102,286568,40546,477863,21860,126481,679616,31468751,470882,514057872,403197585,4421792,101679,1.27495275548339
2142,429.065484431,498486,39880,505052,22413,274127,534101,31032058,452230,510229467,504720774,4089841,138047,1.01091433775619
2143,429.265682251,527372,36488,470040,21821,266771,620740,30620580,452540,511745636,463710003,4185834,202616,1.10358981408473
2144,429.465880165,358044,40085,476653,25256,181323,551228,30750613,435251,509637782,450691935,4141593,175618,1.13078966456322
2145,429.666081402,490572,32808,454494,22588,137607,597095,30317002,429295,512523619,432873414,3746192,348857,1.18400345787926
2146,429.866285715,453461,34054,524627,22212,191381,655725,30769633,464307,512808234,390229674,4053034,267077,1.314119012897
2147,430.06648199,575181,41593,433102,22035,142754,626679,33406458,442277,507689135,540763929,3964169,182479,0.938836907888507
2148,430.266687614,373457,41193,416925,20942,178449,427435,33987326,441084,510350468,526942778,3596836,294241,0.968512121822837
2149,430.466903084,655979,36919,571703,19258,225980,635563,32333484,499234,513476315,517811962,3965590,210919,0.991626985627652
2150,430.667121996,309746,45717,497539,20535,132174,590106,30962152,535825,513977248,491185103,4005285,156995,1.0464023539411
2151,430.867341404,483480,34653,385966,20439,139805,376276,37964142,470482,514563154,677486310,3270909,398123,0.759518157643658
2152,431.067561852,438104,36921,476234,27148,239535,432494,33905683,450249,511746129,574420545,3459049,243197,0.890891061356449
2153,431.267732139,403327,33085,449484,17844,143312,690718,30154611,475447,512041887,393883385,4092672,284734,1.29998346337965
2154,431.467970537,452565,37158,430510,11728,152760,526529,35272642,467153,511703567,559983749,3886674,196152,0.913782887295895
2155,431.668158007,593557,38713,473775,13948,192339,772893,33011801,464697,513156766,536336131,3937650,134764,0.956782018476395
2156,431.868356129,461204,33583,424228,14129,136976,561306,34573994,436752,510846789,561710431,3675043,379464,0.909448642587162
2157,432.068559861,431929,44725,476430,22272,230410,509516,32561488,464461,512617309,507709313,4053896,99666,1.00966694105137
2158,432.268763551,402075,33889,449399,18885,147063,547642,31218826,481457,504405151,452755778,3704538,398642,1.11407777771088
2159,432.468975337,341740,38022,454578,21924,188310,486682,32470041,445454,512864136,510259925,3861016,334087,1.00510369494528
2160,432.669177002,550876,38871,372895,14647,136329,514277,37662200,343147,512032102,675443370,3310233,417007,0.758068144188017
2161,432.86939055,419202,37628,463786,22743,128876,395767,33028273,434251,512160041,551023436,3772069,310380,0.929470522556866
2162,433.069586878,402593,33043,408435,24520,188351,369134,35448497,401233,511877624,558660403,3632833,319123,0.916259003235638
2163,433.269786613,566834,30726,440882,26037,129316,623087,32512351,411338,503437504,510752934,3534734,401730,0.985677164998919
2164,433.470007485,408003,39928,478842,17725,267029,430464,30927374,512415,512986987,470622919,4186258,125164,1.09001700998757
2165,433.670194029,505542,40931,439899,19429,228011,398107,33217716,463632,512125997,581986667,3845316,210348,0.879961734587298
2166,433.87039143,491324,33460,479488,15634,205503,601010,30486822,482045,511654641,463779796,3668209,365365,1.10322753473288
2167,434.070603864,444405,39395,503106,14485,185199,627745,34105221,542687,512719985,483016582,3995055,108325,1.06149561755625
2168,434.270789011,471689,36214,502318,19358,197524,564979,30700834,476548,511173674,480500808,3663648,263756,1.06383520170896
2169,434.470996774,535807,36136,490364,12676,159245,640039,31450365,492157,515151396,502716071,3870018,182601,1.02473627901981
2170,434.671216035,444989,46669,487726,21844,218126,546784,32651645,455510,514040352,534476546,4079863,163708,0.961764095818715
2171,434.871418724,505847,29248,494973,22011,155272,654250,31532015,485675,513278204,429857256,3791847,357237,1.19406662755043
2172,435.071614212,442892,37102,486899,24877,293204,362186,31510804,497305,510998826,541000522,3752953,262891,0.944544053508326
2173,435.271796417,381343,40295,491353,23269,229255,431421,31084157,467940,511938075,503986764,4180773,187703,1.01577682504376
2174,435.472028316,580096,32590,474531,21564,235247,633743,31848383,436354,510280287,504664056,3694616,252800,1.01112865268138
2175,435.67222785,341306,38795,441114,24755,207952,316315,33143109,454891,513018735,539969064,3336180,475956,0.950089123994704
2176,435.872421279,385073,39985,439134,20867,162539,550952,31116271,453184,509279002,463623578,4034158,222387,1.0984751987743
2177,436.072612198,287857,40919,467111,25276,150014,619689,31171491,476051,513134999,411190319,4225505,113793,1.24792577862223
2178,436.272811581,486811,33850,470776,24693,149017,625411,29443529,453092,510767910,403103020,3465610,512642,1.26709025896159
2179,436.473041027,643705,36847,506710,12888,268256,468130,37208407,482435,512004833,656177563,3946838,52169,0.78028396865499
2180,436.673247712,422791,39857,483300,23938,166108,566071,32731582,454440,510972316,462476016,4015281,154423,1.10486230274047
2181,436.873440189,369934,37865,488481,26191,195447,512927,32164086,460304,511162832,507451636,4032248,119644,1.0073133984339
2182,437.073647602,355213,39698,487437,24903,126809,588130,30753412,478478,511004943,446016033,4187577,115392,1.14570980680419
2183,437.273845419,368967,44486,426854,21718,207822,345104,30802507,426071,513474846,535223646,3892021,208068,0.95936502401839
2184,437.474056627,527900,36215,460927,17267,202917,569510,32119470,458092,511246917,462346425,3952206,229190,1.10576591351388
2185,437.674244389,415410,35814,541767,15908,191582,664305,30684817,504649,510461121,410328252,4113250,144174,1.24403113485834
2186,437.874447762,426420,37610,478512,20216,139011,530872,32587014,456392,514169368,570195911,3505734,347693,0.901741591058165
2187,438.074648074,425164,40714,539908,24114,216431,532269,30356314,493116,513450286,492734559,4219162,194644,1.04204236666907
2188,438.274857993,623368,34517,440112,24230,204825,618770,30694325,451541,503264866,471045293,3772119,359161,1.06840015913289
2189,438.475097425,426450,32393,398667,16733,137182,407051,36475555,394177,513283060,688242144,3180100,343615,0.745788476446452
2190,438.675313955,412616,33466,513163,16524,168360,647142,30722869,478343,511100036,414658004,4137254,238112,1.23258210638568
2191,438.875519841,470768,39834,514395,23593,221811,458801,33256429,567378,513971498,536841341,3846073,154089,0.957399251411228
2192,439.075734784,548370,28447,561513,17335,113072,660118,30962440,498276,511187290,464427371,3803335,354377,1.10068295264191
2193,439.275944043,510389,42566,446105,22979,238652,515533,30837727,475246,503794612,494192093,3787781,180688,1.0194307418836
2194,439.476166316,593407,38532,464803,21859,193165,502997,31889463,479969,515284253,581201921,3694568,192494,0.886583877963473
2195,439.676372689,387258,41368,497056,24682,242397,454260,30523038,470705,512505779,515596082,4076575,184806,0.994006348946616
2196,439.876569089,399542,40989,450966,23341,131314,597653,32954975,470603,510184705,499405002,3761608,170053,1.02158509217335
2197,440.076797786,498018,42618,435701,22022,239594,447961,35151403,493684,512120123,576861936,3620199,190010,0.887768963490772
2198,440.277018915,393180,37096,483683,25831,153737,502602,30462910,492186,510273556,422173574,3954557,191838,1.20868189632353
2199,440.477223414,492388,33651,421827,13644,144138,529713,33907121,381430,511923182,535008383,3437645,369970,0.956850767700961
2200,440.677439844,554411,37116,493835,22268,149896,701158,32342770,495827,512054179,484412961,4081889,247062,1.05706126843291
2201,440.877641501,511870,41013,401052,20055,187081,354255,36382108,410874,514270211,707916722,3412539,308985,0.726455803370612
2202,441.077833369,659901,42697,484703,26379,306475,507694,32593583,473645,512551123,550953935,4300282,110535,0.930297599199468
2203,441.278030412,415843,32096,435468,24836,187312,526009,32242661,467086,513099217,536148474,3364204,395299,0.957009563362107
2204,441.478255874,517842,32354,474359,18874,208881,593469,30095389,519030,513300889,433542133,3843673,338257,1.18397002258602
2205,441.678450917,542800,30552,510724,17720,166091,705526,31555457,460614,511753313,458648909,4213591,252247,1.11578443327334
2206,441.878655015,536458,32276,520939,18017,188392,752213,30877749,492929,511096924,423879958,3691686,341470,1.20575864547009
2207,442.07887272,405928,38643,482346,16183,169530,609604,31614093,443440,512276629,412998349,4311853,87944,1.24038420550684
2208,442.27907508,385153,43806,467450,31148,249965,615037,30352710,439485,511617916,430545523,3905027,167828,1.18830155853229
2209,442.479295979,470340,33156,385376,16585,146500,492363,36253630,397893,514080975,595295424,3917212,232202,0.863572865293854
2210,442.679494497,395078,36277,475305,23473,113081,579377,30312427,490270,513174120,469469057,4177089,253475,1.09309466161473
2211,442.879700274,425219,27713,568754,14128,142495,438161,36832597,357129,514655390,667561717,3114042,472603,0.770948029064405
2212,443.079886528,543466,31119,423893,16057,199987,538925,33229584,383933,506133619,591713386,3401570,395774,0.855369560627111
2213,443.280118202,506493,28115,447006,19773,107204,501477,33636317,340835,507818114,540205670,3035194,580909,0.940045879192641
2214,443.480343646,476988,34924,386005,15767,156187,463287,38229197,370072,512878550,694859318,3547694,138255,0.738104155350767
2215,443.680531701,440856,43611,484312,23347,186041,559788,30692825,438068,510523693,542205423,3743528,333603,0.941568769591594
2216,443.880750043,478734,31474,458479,11787,125497,421234,39893156,513030,512018220,678734741,3506352,271846,0.754371610985506
2217,444.080945621,455256,36981,444714,27066,202012,477652,32037069,474572,512146934,540697806,3404511,350811,0.947196249581231
2218,444.281141085,489481,36255,463852,20073,200660,519756,32493954,406540,504278394,546138535,3859065,199686,0.923352522634207
2219,444.481349513,469092,37700,498937,23667,174336,566541,32273918,446965,512519489,480502141,4013607,236367,1.06663310164106
2220,444.681551127,427450,42509,490253,21599,151448,687395,30627767,442987,512991404,458864309,3972839,304554,1.11795882560132
2221,444.881759831,396509,41361,465146,22147,290391,332278,35446427,520746,513130915,605730072,3714063,113091,0.847128017444708
2222,445.081977082,377937,45225,464884,22211,176426,391922,35770320,468085,513950311,573146188,3777320,193967,0.896717664289865
2223,445.282168825,429826,28185,444752,16931,123620,734201,31225856,440786,507693954,406590952,3842409,290161,1.24866023580377
2224,445.482362185,423512,37474,486292,25477,134224,616625,30532942,490258,512745984,444922976,3664614,323503,1.15243763900384
2225,445.682586241,483849,39171,502732,20543,261647,503838,31896706,527438,512016771,532414523,4427559,98278,0.961688212626011
2226,445.882780596,387330,38871,431074,23231,141352,490238,34384370,449484,513941264,558564592,3808479,277734,0.9201107112067
2227,446.082982917,292827,40638,403505,30134,185968,352179,34142127,442629,513931280,559914613,3446879,311018,0.917874383107054
2228,446.283181583,450823,36971,427067,19812,125767,499901,34037225,441641,513364360,596694842,3482866,199843,0.860346568908333
2229,446.483391137,497682,35759,511744,22587,222783,542322,30950107,459391,513767761,473797726,3898429,338311,1.08436096841883
2230,446.683602663,599448,46126,471895,21138,232662,435644,33576045,502851,514399440,629419160,4162152,84916,0.817260535888358
2231,446.883839942,457863,41161,494892,20982,186903,553358,34561723,495027,513424277,586575328,4048943,87137,0.875291292510687
2232,447.084041809,538728,29040,495194,22308,208224,666875,30802239,474536,511016223,439209847,3867798,211074,1.16348990463322
2233,447.284240614,390050,37845,483756,23014,210131,587190,30027147,484411,510951295,465344665,4065638,276350,1.09800613057421
2234,447.484489664,399326,35249,501078,21338,221731,626637,30240500,521642,510699283,396293774,4065067,244335,1.28868863581995
2235,447.684690636,481670,29754,407553,20448,159445,524224,34491144,357912,513253239,531120107,3295748,376624,0.966360023345906
2236,447.884881337,407609,34540,487843,18021,158131,731229,31386966,470224,510243399,400904694,4212191,230349,1.27272991969508
2237,448.085096789,365300,42391,492760,27119,186135,404346,30758295,522493,513010072,512183981,3789765,256590,1.00161287941569
2238,448.285314344,448585,38388,401117,18129,125347,304108,38610228,368375,513153615,723512023,3047877,455202,0.709253749332649
2239,448.485524364,380179,43251,451996,30004,256588,449089,31265131,507026,513374915,512121477,4479394,107326,1.00244754039089
2240,448.685740566,539037,27806,466338,20104,147364,646349,30987149,478500,509901751,446604912,3716794,334209,1.14172893602209
2241,448.885936876,371448,36785,501895,19521,107791,574997,33751303,506230,511588078,494431224,3924204,188520,1.03470018309361
2242,449.086140405,226353,40012,508977,19919,162170,601091,30883976,535511,513947678,387290462,4321032,125879,1.32703417312663
2243,449.286344572,668396,39743,456410,14540,213970,603329,32165711,477231,508488311,557525583,3993015,197801,0.912044803870462
2244,449.486538518,368093,38402,512557,17976,162094,359694,33610802,520199,512480490,539132706,3968781,271011,0.950564646322904
2245,449.686745753,409310,36412,478602,18162,184324,552530,30797579,479962,511773079,439138684,4007936,160013,1.16540195078783
2246,449.886950113,584112,31654,478858,14283,225795,544446,30909535,511535,513671098,511849842,3452239,382404,1.0035581841598
2247,450.087157693,458594,37641,492692,16846,163236,503682,32244292,486855,512234181,510404544,3864110,267596,1.00358468007683
2248,450.287366182,486374,36148,414955,23770,172243,535466,32687911,411335,502374087,497026536,3692624,374061,1.01075908550686
2249,450.487590353,500885,35722,405054,15892,112489,495189,36378753,401720,514299072,589111943,3758407,345283,0.873007376800032
2250,450.687812784,471968,39067,443660,16484,118414,428418,37817098,394928,514098717,667778278,3465560,274194,0.76986439052754
2251,450.888016939,329904,35600,467511,22096,125599,541948,30817873,476715,510678296,422031787,4175312,228729,1.21004699582025
2252,451.088230619,550203,41341,462472,21027,213813,573617,31118352,487299,511275033,570766355,4170233,165175,0.895769395867771
2253,451.288432839,492735,34444,503984,19704,233231,526499,31787481,442678,505371400,449675641,3854959,201666,1.12385762963754
2254,451.488630395,392581,37812,466181,22691,170337,460268,31023571,501686,513342445,514077862,3655142,447122,0.998569444330594
2255,451.688827962,485630,31671,468308,18324,143770,518011,31864256,452110,511903313,487272229,3977734,312033,1.05054891810795
2256,451.889049403,407573,39890,508071,22064,156009,587449,30747683,513892,511208271,442617028,4077592,203082,1.15496747450033
2257,452.089251803,426659,43962,464232,21801,227819,430828,33529846,460481,512490014,521398474,4093105,166154,0.982914295986221
2258,452.289453005,528450,37860,427592,24068,325724,644017,28043074,407124,494736450,421152249,3914038,139304,1.17472113986028
2259,452.489655287,415281,36314,477021,17405,150666,609036,30745638,489872,511247866,447429305,3834845,325563,1.14263384245697
2260,452.689901633,268094,37517,475906,25342,172887,385744,32092034,475210,513961545,523759168,3954295,210627,0.981293648687024
2261,452.89010074,372360,37594,477356,23914,135893,552929,32717640,471313,510270665,485614219,3865882,179079,1.05077373156571
2262,453.090313456,435601,43214,461032,22127,256409,458491,31206816,531592,509969393,529255881,4028909,204833,0.963559237237838
2263,453.290518583,429922,35603,456456,26849,286678,515233,29893495,502674,513714560,449636119,3816127,318396,1.14251177405968
2264,453.490729039,357050,35302,479386,21435,138884,623937,30355266,471464,511645861,421598989,3991611,322057,1.21358417441556
2265,453.690961479,429965,38034,449291,25673,196901,526611,29979347,495127,510951297,473378895,3986061,268404,1.07937067409818
2266,453.891168126,404332,40288,461299,22586,180922,562271,30462794,441758,513523500,501408582,4050184,301093,1.02416176833607
2267,454.091373738,442566,42305,450395,27304,208988,489975,31900132,467258,511686183,530254483,3838430,228945,0.964982285684891
2268,454.291608183,830983,32705,411488,10134,233251,699853,34721363,415160,511728563,612587108,3849131,107697,0.835356402897072
2269,454.491858917,499220,38138,464529,21043,187805,523822,34059610,535178,513740355,528542330,3940068,129511,0.971994721785103
2270,454.692056969,453604,41014,468333,18786,172187,732914,31457660,468176,510751125,442945782,4297588,126434,1.15307819998611
2271,454.892279073,521704,29550,503066,21820,193518,653253,31176528,481750,511293637,427153737,4070962,216250,1.19697802620418
2272,455.092487913,535807,41443,392644,21841,258296,331639,35629370,482993,513438136,687320559,3384473,366029,0.747014081387314
2273,455.292695678,371157,38560,411372,22528,220282,418470,31204898,458328,504087511,492703699,3749586,267241,1.02310478290117
2274,455.492924158,345494,40383,522043,20730,155345,525699,30664230,541397,513055848,414124001,4174150,180452,1.23889426056231
2275,455.693131242,544838,36681,323290,17067,110533,411821,38733975,327226,515262076,786203397,2948477,466113,0.655380119147463
2276,455.89334337,494259,34295,465905,19111,189498,891880,30160671,501049,506932558,370595806,4109175,232124,1.36788530736907
2277,456.093585796,256496,38333,471865,24412,127631,604170,31049074,483169,509832959,389378546,4068721,158568,1.30935041038445
2278,456.29379692,503054,35287,462184,26407,243457,513471,30298327,507172,511384798,428399962,3915138,255690,1.19370878468939
2279,456.49402729,416181,39761,367762,18132,88685,475999,37586957,377322,513755966,716721680,3009047,455141,0.716813765142419
2280,456.694278913,379354,42334,527813,20666,173132,378347,33518812,504906,513076574,499938789,4465907,89577,1.02627878710167
2281,456.894505409,424870,29682,423891,15682,134088,477196,31234217,405535,513949016,473815383,3317023,520409,1.08470310260062
2282,457.094733085,457766,28154,475461,23725,161177,564967,30171087,478081,512146053,418997799,3690748,424225,1.2223120365365
2283,457.294958896,408136,31365,486913,28581,145811,443913,32300054,500968,508602328,487877571,3325493,472911,1.04247942154324
2284,457.495168502,548722,28325,585839,20027,147601,701289,31279091,560652,512164604,443496176,3956928,231595,1.15483431812048
2285,457.695382616,367758,35511,459662,24009,137188,379004,31493401,461551,512186965,537144451,3299566,444282,0.953536733082625
2286,457.895613638,431402,43327,476786,19239,182201,521958,34881071,499695,513679277,519330924,4051123,115313,0.98911744566168
2287,458.095856021,403734,40530,476486,23184,159776,542780,32081018,455852,512943615,473817274,4307665,135482,1.08257685641068
2288,458.297170183,571477,41635,485212,27078,211736,579387,33192303,477674,516759869,547144274,3985411,212548,0.944467288713689
2289,458.497390473,452716,34118,538395,16086,176510,598876,30786399,500852,510272024,428839448,4096287,224582,1.18989059047572
2290,458.69759648,517763,30216,464938,21641,118338,604225,31068236,412976,513445383,521755968,3419118,547695,0.984071892781876
2291,458.897803958,641625,34236,499869,16029,208306,561223,32645831,486536,512366215,552611656,4085651,219641,0.927172290770501
2292,459.09802003,444780,43049,506153,22625,190049,634749,31149788,497756,514104290,444904574,4224477,112375,1.15553833348542
2293,459.298223906,359396,42661,510007,28669,258431,418627,30624081,499989,511438385,510935583,4056501,176100,1.00098408100107
2294,459.498433344,400636,43648,503051,25032,261845,354190,30850852,509459,513721686,570317576,3721202,249770,0.900764254195105
2295,459.698657206,469306,42337,399328,20173,255889,415904,33848001,427216,514795954,631749730,3467262,304404,0.814873247353822
2296,459.898862381,533949,29321,428337,19985,178208,412160,35845323,448406,510244541,587044123,3251862,414912,0.869175792770861
2297,460.099074461,426431,39116,509349,19817,187054,532595,30838061,526640,510553348,460893041,4093900,172850,1.1077480078507
2298,460.299300356,421512,38760,494874,28266,297479,434907,30013063,503744,512958467,477401584,3940045,256356,1.07448002728035
2299,460.499497979,323774,33147,492658,16828,134159,637450,30519846,477539,510039599,406795005,4203380,271708,1.25380005342003
2300,460.699723413,452024,41692,462022,25390,175801,494926,32540875,484596,512604411,516127293,3925919,107709,0.993174393123985
2301,460.899945934,377064,39069,432446,24459,199892,470829,30867282,426864,513686687,484558752,3870493,341540,1.06011228747758
2302,461.100154584,472364,38517,490439,22960,227302,609052,31651984,484170,510946915,469404296,4048959,148912,1.08850072177439
2303,461.300356341,710535,26731,471408,11758,210557,686159,33422973,486682,506078320,545217181,3866240,224080,0.928214182597448
2304,461.500563111,412399,45264,427408,26032,178671,398184,31244467,458662,513948388,595337455,3730135,199855,0.863289187810298
2305,461.700783995,382174,38896,506085,25348,162681,566861,30962461,508545,510918440,425980801,4236125,102058,1.19939311537188
2306,461.900993766,351267,43562,460074,28882,255956,489687,31395409,482190,511809084,466491147,4245394,153090,1.09714640308061
2307,462.101214703,628122,33537,466625,15583,180074,662069,33297165,462273,513219248,522990897,3935367,268749,0.981315833495282
2308,462.301421028,503611,30366,475286,19670,121653,647933,30127893,451412,501986643,403416131,3751500,380655,1.2443395403046
2309,462.501647349,455750,34420,453996,17243,142979,455716,34435397,535224,509990814,516679203,3766212,312796,0.987055045062458
2310,462.70185876,370058,40939,419471,21015,174127,564654,30943004,451546,512668586,469597667,4156364,156849,1.09171876699294
2311,462.902063831,451239,35952,430716,16879,127146,493248,36118941,500640,513409077,629831537,3176808,338571,0.815153016067533
2312,463.102261193,617913,40887,432160,18264,200865,632971,33039975,477867,513302448,564387208,3984809,174202,0.909486325565338
2313,463.302492177,422063,31889,515673,19996,155438,639808,30927509,490756,508774882,398429429,4239552,193819,1.27695106076113
2314,463.502709059,298852,43403,507666,21901,131961,607521,31078702,470737,512986435,423327004,4435761,115766,1.21179709811283
2315,463.702917311,399537,33478,491846,17778,123495,626080,33008486,453313,512958056,494597469,3612741,257426,1.03712228256469
2316,463.903161519,437187,37257,464207,18638,142376,630739,31863867,485020,512639520,457339041,4187047,135802,1.12091790562879
2317,464.103368608,468573,29966,431242,23408,142829,592541,30578822,429017,498304355,425476358,3621646,437673,1.1711681404399
2318,464.303596666,360056,35051,419429,20865,132361,454723,33050554,423723,513329744,508638833,3455064,465770,1.00922247908665
2319,464.503862158,348496,37202,414830,21821,158672,406026,34612330,499004,512435432,576418725,3517159,280218,0.888998586921339
2320,464.704068427,412086,39955,462080,23935,215852,556602,31599647,494537,511455485,470852202,4176241,159610,1.08623360542339
2321,464.904275617,380356,33404,524127,24134,106802,570882,30863456,469468,510207522,404957234,3924461,319321,1.25990469897372
2322,465.104498056,381381,39191,502922,17696,158351,612061,30521546,494568,510599376,425486838,4261879,135406,1.20003565421688
2323,465.304707169,560730,31980,493285,20704,185461,578802,30197739,442250,511656653,475440039,3836509,347244,1.07617493485861
2324,465.50493827,456189,33530,543171,19091,158679,566808,31746816,529900,510318679,452968802,4042774,265332,1.1266088895014
2325,465.705152515,507610,43619,445234,26900,228366,479692,31872612,446722,511198240,542456511,3954348,199517,0.942376447943492
2326,465.905390694,566848,31546,346250,17755,198575,396789,36119320,353594,513373573,658741095,3209139,456154,0.779325256761156
2327,466.105606376,496159,25203,449658,21414,123005,606745,31911860,466859,510659976,451239645,3491854,392719,1.13168242564325
2328,466.305829453,467812,31138,400467,22453,119972,537528,33018699,437609,512284403,521020770,3381307,502027,0.983232209725536
2329,466.506056038,488837,36515,498372,19252,160488,604514,33229782,486380,513959489,516612760,4222217,132962,0.994864100917678
2330,466.706256418,402509,35246,489096,21150,154220,584370,30935325,480974,511199911,444532319,3840123,244160,1.14997242978862
2331,466.906455666,518790,39710,428265,22303,210740,413642,33683653,440878,512934546,600659704,3591037,257125,0.853951984100468
2332,467.10667744,443230,33160,522317,21137,188322,572103,30986651,529604,510431129,441022712,4136161,295380,1.15738059540117
2333,467.306891177,643804,33791,425941,11677,210903,631264,33312865,457343,505249890,517152802,4163081,209232,0.976983761948176
2334,467.507103095,384241,42766,472042,28752,268587,348778,30662092,539269,514282287,555911297,3502480,250946,0.925115732987164
2335,467.707317835,486031,37790,531214,19359,227373,535511,30328156,521497,512183387,487950833,3907860,227281,1.04966187648664
2336,467.907526121,780688,41053,528243,15421,237071,729178,35132798,489967,512825213,588554699,4294398,86890,0.871329740245605
2337,468.107759522,624805,35951,494833,20593,195980,514132,33522532,453596,510174328,605873190,3618227,274157,0.842048033186615
2338,468.307994636,504782,31064,499591,20079,129595,541461,32490768,434538,504734194,487588326,3695200,208828,1.03516464009846
2339,468.508223483,392517,39304,419653,19887,138238,566306,31677369,465296,509926525,485123789,3935405,258033,1.05112661255208
2340,468.708467534,508747,38596,505258,16563,167222,567061,32635933,540653,513373323,474715859,4456136,111915,1.08143284718028
2341,468.908694105,467798,32264,417874,25674,204125,464660,30653540,431569,512543164,501011547,3564027,361654,1.02301666911481
2342,469.108907612,414181,37803,449572,28895,181154,556819,31200713,482793,509610404,464467225,4095025,156532,1.0971934650502
2343,469.309108678,451140,40464,468490,24113,163142,571490,30137256,437845,508732777,461281789,3529082,217902,1.10286768116918
2344,469.509324543,525673,45759,449090,22755,205160,492782,32544515,473203,512645859,619005372,3836504,212820,0.828176752882849
2345,469.709530577,416665,38986,502385,14749,172610,588980,33723996,569541,513743567,474797636,4233514,150073,1.08202637933943
2346,469.909743104,654549,39919,481330,12100,181815,653450,34237824,490726,511408919,587240475,4260502,152222,0.870867967675423
2347,470.109970049,451997,34891,482497,21750,173433,522230,32733013,460091,513141085,504294952,4034602,111003,1.01754158546485
2348,470.310173913,536341,39813,492690,21741,138837,534385,33553885,456949,513415053,561873084,3435080,441998,0.913756269200466
2349,470.510385188,528554,35178,419693,18673,137719,454818,37480986,407117,514573854,581353911,3924932,82712,0.885130114829485
2350,470.710607551,521244,37745,441242,19312,184676,597948,31834740,415652,513745061,516869506,3994137,242990,0.993955060293304
2351,470.910814796,376485,42360,447135,22196,184080,450775,30657409,491364,511929293,491838589,4040257,207548,1.04084816533174
2352,471.111025514,474326,27067,481948,16702,123711,648476,30587826,428681,511798468,405430636,3664735,459976,1.26235765764874
2353,471.311236674,397432,33740,512172,22880,159685,545419,30197773,445140,512679429,476955419,3631087,423633,1.07490010298006
2354,471.511461528,297103,37860,437438,24771,114154,622256,31308361,486632,513338200,427012623,4303776,131766,1.20216165131961
2355,471.711709567,455739,29262,546368,21605,125773,615959,31534353,480203,512081411,439202502,3865756,315056,1.16593463987143
2356,471.911942633,621237,33780,483962,13424,213932,652737,33594988,468040,511653216,519510439,3996331,194791,0.984875716809225
2357,472.112143101,538649,44728,470288,25953,197647,513825,32388113,459438,512966432,605127845,4392769,118353,0.847699269234586
