index,time,branch-misses:u,cpu-cycles:u,LLC-store-misses,cache-misses:u,iTLB-load-misses,branch-load-misses,instructions:u,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,cpi
223,44.856266797,1584022,426037702,270639,3750330,13603,1577367,299641414,2033543,226505,3479930,185226,11039788,1.42182516199179
224,45.056497685,1566777,425111051,258280,3729924,13090,1563632,302542757,2077699,220214,3473744,175600,11101840,1.40512718008979
225,45.25672124,1503132,444244778,266438,3704020,11812,1509913,288497401,2054038,216807,3460995,226298,11054768,1.53985712335759
226,45.456993919,1563032,429414494,261845,3753428,9333,1567075,301796078,2062934,213573,3494592,186455,11101022,1.422863069811
227,45.657219587,1590719,427540977,220127,3653929,14089,1602297,306710166,2099771,194144,3427242,200201,11099736,1.39395763295306
228,45.857436266,1589887,426010360,221443,3647723,9471,1605232,306814801,2100320,190858,3425612,197564,11183231,1.38849351012893
229,46.057674288,1577237,431313095,250043,3720863,16817,1581614,303236731,2109260,207564,3458150,199383,10995246,1.42236428145639
230,46.257906962,1550402,437808873,251872,3740501,15218,1504499,294434872,2016156,194470,3432728,186992,11034176,1.48694640015331
231,46.458144646,1603653,425314132,222491,3649565,11019,1584247,307517116,2079577,190248,3392788,191341,11195468,1.38305840511329
232,46.658399276,1585847,430101449,222789,3624823,13727,1603247,309243107,2100453,193722,3397808,195258,11043579,1.39081984129722
233,46.858627341,1550324,430254990,247362,3807160,7316,1532086,299644426,2062305,210051,3470554,183413,11218731,1.43588517812108
234,47.058853674,1549151,424897449,256986,3717080,10007,1568999,301308387,2023130,220690,3458643,202342,11027822,1.4101746494033
235,47.259112221,1618712,430431404,223284,3625933,10686,1610782,308720351,2082750,193290,3361380,199067,10964640,1.3942436985633
236,47.459347324,1589746,434228276,242290,3691955,10781,1583747,308114659,2082801,203552,3392047,188774,11100096,1.40930742279289
237,47.65958473,1556327,426127716,244064,3693254,10342,1560484,304650321,2074329,196125,3425555,184209,11039441,1.39874369605539
238,47.859849916,1576981,437507462,244971,3753448,8717,1554865,305826110,2050964,208881,3420225,187245,11065798,1.43057589817952
239,48.060070766,1564684,424177476,225202,3655481,12014,1580956,305784019,2098711,193534,3393605,198669,10967332,1.38718000171225
240,48.260289599,1544800,420265946,269126,3720334,10809,1543236,300336681,2065598,205770,3467451,182109,10952922,1.39931607621381
241,48.460526615,1540509,427271800,274026,3722403,12332,1551082,302501290,2031742,228839,3455322,182621,10989120,1.41246273693577
242,48.660750461,1538928,422709269,269442,3740582,15818,1548839,301672067,2024698,217009,3434628,185007,10955963,1.40122111139975
243,48.860963324,1533305,423074766,269119,3717255,15158,1531578,298081544,2045805,223468,3460654,179990,11014730,1.41932559903809
244,49.061192602,1538865,420973541,260495,3708281,11509,1541961,301853077,2044783,225883,3436366,193287,10888977,1.39463061030847
245,49.261398662,1584265,429021375,233754,3676662,13852,1589792,308458987,2065628,191371,3422160,202253,10976675,1.39085386738951
246,49.461620251,1559909,420619407,229387,3617759,15035,1552588,307058751,2082187,194973,3404964,195076,11075575,1.36983364138025
247,49.661843528,1606015,423980930,225961,3626943,12572,1596612,306272592,2058522,188478,3392050,214696,11041211,1.38432540512799
248,49.862066768,1577238,427480103,221547,3628358,18433,1571525,307635951,2081245,205469,3391400,199530,10983781,1.38956484640509
249,50.062295396,1549170,428895776,246820,3686468,10824,1561296,302923146,2100487,206677,3415966,193349,10967284,1.41585673350956
250,50.262528167,1582010,423153562,219358,3644533,11341,1595534,305228815,2050146,191024,3375189,218653,11071903,1.38634867091431
251,50.462751973,1607093,423290777,216335,3582635,10921,1602716,306837550,2066984,187639,3369366,228471,10875408,1.37952730035812
252,50.662976901,1598333,425229650,221388,3609160,13937,1592651,308112535,2071723,194006,3400450,223233,11155510,1.38011149075775
253,50.863228152,1568828,423327521,246183,3691463,11590,1560140,303074461,2062618,208190,3444120,189302,11046210,1.39677727909908
254,51.063461139,1535725,425014932,274240,3737903,12979,1523789,297311109,2034924,226223,3454803,182603,11027774,1.42952926794269
255,51.263685501,1533242,421673159,256044,3774298,15769,1531723,298095807,2035306,228756,3483312,192130,10963074,1.4145558209747
256,51.463951665,1594121,420001819,233268,3628953,10628,1584534,304112312,2038074,194054,3387803,217236,10803486,1.38107469650883
257,51.664169849,1597030,425333374,214905,3628377,9969,1616269,307761658,2040885,190853,3372291,208388,11051066,1.38202197364039
258,51.864388752,1556852,419538278,256222,3720996,15576,1553949,297477763,2047662,221499,3440769,186883,11178465,1.41031811510563
259,52.064633235,1542418,419927900,271065,3736008,13482,1537947,295070876,2012918,222490,3413425,183881,10976298,1.42314248594294
260,52.264843381,1567558,430231689,270148,3708115,12423,1540539,298448179,2009957,227669,3429679,193355,10952835,1.4415624529577
261,52.465067689,1564946,429252278,266030,3747579,13327,1569486,302211928,2015678,229078,3441456,184942,10935190,1.42036841775484
262,52.665299959,1559474,428495237,247160,3691777,13352,1569056,303226046,2059109,205007,3420897,194859,11020931,1.41312147374042
263,52.865521627,1580596,423401768,229370,3618174,9659,1589837,305584118,2065047,190629,3356058,205378,10968819,1.38554899636505
264,53.065738615,1594150,420205043,223089,3607230,14474,1577366,306347979,2077665,187157,3429970,210909,11151518,1.37165926268441
265,53.265968352,1580790,421722899,226695,3627619,16086,1584963,306563518,2067354,198848,3382743,195286,11105071,1.37564607084135
266,53.466193276,1555209,427007700,263246,3695181,12944,1548752,299499497,2061212,226550,3464754,187575,11016293,1.42573761985316
267,53.66641396,1572252,425468108,236186,3651115,13221,1587272,305062339,2053640,197822,3373783,196553,10837040,1.39469234188229
268,53.866648965,1535515,441032363,213209,3546376,14883,1552660,292120431,2077191,184591,3367816,250335,10843536,1.50976212615543
269,54.066862335,1586986,430562404,229779,3684944,15331,1596431,307666351,2078548,199906,3456459,202498,11082456,1.39944586920394
270,54.267076553,1554382,422123988,252291,3709750,16326,1552641,300130790,2083657,215477,3494914,187580,11014199,1.40646678736294
271,54.467327965,1552775,425886617,256705,3720385,11474,1559816,297746316,2048571,206053,3424443,188759,10908898,1.43036737690484
272,54.667562628,1572271,423342169,242806,3692553,11652,1558397,303007439,2057640,203788,3428165,190025,11027702,1.39713457331983
273,54.867794508,1581044,425273411,239036,3693099,12210,1597167,302907777,2051220,191967,3397453,186192,10985286,1.40396993174593
274,55.068042018,1569165,416474500,225981,3641765,11812,1578574,301116065,2067426,191849,3401161,210138,11058894,1.38310289090687
275,55.268257948,1598048,422052782,219498,3574369,12336,1595215,304213882,2086538,190845,3401515,220257,11107434,1.38735543304365
276,55.468479768,1595738,420559191,212637,3596464,12624,1601096,304165583,2070308,189227,3371745,207677,10988881,1.38266528004912
277,55.668708948,1574328,431644011,246737,3697952,14619,1590680,305385791,2095897,194539,3423385,200890,11063657,1.41343842353163
278,55.868949563,1521649,433207897,275669,3785202,13624,1524581,300221895,2055845,237962,3434148,182804,11097498,1.44295903868037
279,56.069171454,1544207,425303641,261266,3745566,9425,1564282,297799718,2042617,206476,3430522,198905,10862678,1.42815326977576
280,56.269405566,1591195,417681647,217728,3596337,13787,1594359,306601936,2053714,194698,3384172,225643,11009693,1.36229292107275
281,56.469622458,1587811,421759602,234688,3672387,12583,1575294,303785197,2067955,194667,3427920,195357,11079628,1.38834810308417
282,56.669842613,1502312,421325613,274168,3732743,14695,1545022,293683689,2066608,213144,3430624,186901,10994606,1.43462381051744
283,56.870086138,1564341,426831915,244647,3715252,13414,1582092,299880050,2083281,203798,3471989,201487,10955698,1.42334214963616
284,57.070307598,1596503,423773770,211649,3608823,9905,1604872,301974976,2051459,183739,3332522,217443,10993200,1.40334068608387
285,57.270538433,1590553,423504576,232649,3640757,14138,1590291,301639172,2071609,200070,3393473,198344,11033420,1.40401053746428
286,57.470781939,1550792,420569860,252820,3748095,12544,1550714,297047084,2078225,207918,3465004,188918,11133987,1.41583567943727
287,57.671032759,1526564,421441243,265148,3693195,14292,1527565,293748164,2033268,229107,3435196,191067,10865961,1.43470256038775
288,57.871272461,1608916,424448325,220953,3605757,12294,1605192,306434306,2061282,186779,3367501,207710,10960852,1.38512012750948
289,58.071510533,1606477,428127355,231852,3649834,15754,1573008,300892464,2080292,200488,3404563,194572,11077943,1.42285835048365
290,58.271783815,1597548,423765249,227997,3664757,15755,1576792,303837222,2078185,202105,3419664,204130,11260343,1.39471143861367
291,58.47202248,1546065,420516524,259461,3694098,14531,1559819,295659891,2060469,215963,3415216,189252,10981557,1.42229817706319
292,58.672243579,1588099,423019109,220080,3621680,11742,1592696,302380344,2094084,192882,3376042,197509,11055049,1.39896364758418
293,58.872487126,1621552,418958260,210547,3563077,15097,1599428,302617874,2045631,191484,3347417,232255,10966944,1.38444651157651
294,59.072709007,1557946,421519042,241915,3677157,13825,1565072,299178543,2072786,197089,3431592,186545,11074143,1.40892136773325
295,59.272944876,1563115,426393673,235965,3714882,10530,1561641,299793723,2074078,200803,3416089,186453,11057139,1.4222901958491
296,59.473202402,1543043,422128041,248326,3704346,13772,1532102,295909957,2081459,201401,3413351,187167,11023055,1.42654219979492
297,59.673439152,1583152,420809239,234587,3682881,9902,1582235,300845567,2082198,200724,3399372,196235,11040372,1.39875499312243
298,59.873662641,1566178,419808098,229252,3642741,13310,1565012,300533196,2081111,196063,3427217,189190,11142681,1.39687762812066
299,60.073905617,1566039,420671389,245750,3692365,13136,1579680,296979745,2054775,203040,3463680,190747,10921627,1.41649858646084
300,60.274129796,1584456,418111937,229307,3635077,13042,1581945,300526940,2073437,197812,3403312,199559,11055789,1.39126275002168
301,60.474348878,1565453,424809970,254375,3695580,10786,1558479,298166889,2069748,210836,3428285,186719,11008554,1.42473891525896
302,60.674589375,1560571,427522415,260898,3753010,17028,1557815,299347950,2074266,197303,3453912,185930,11100724,1.42817886342632
303,60.874817631,1541376,420333926,261121,3717701,12306,1530987,294793538,2049711,213831,3429898,181214,11004967,1.42585868351022
304,61.07504572,1524928,421465269,265694,3774573,17473,1540826,294049875,2073606,219506,3479522,188973,10882806,1.43331218556036
305,61.275292295,1537897,422302431,257118,3731373,14603,1492267,292785086,1994867,253629,3430867,187334,10826710,1.44236319127266
306,61.475522149,1532781,418919636,266402,3737828,17165,1526381,294194336,2062197,221720,3447660,182565,10994902,1.42395547683148
307,61.675769886,1532502,421141992,263657,3724019,13375,1536973,293533797,2042282,230707,3453823,187669,10913083,1.43473084293595
308,61.87602192,1541508,422954768,268841,3757127,12172,1534005,293276104,2040540,228532,3434891,185553,10977182,1.44217262242409
309,62.076248453,1541636,426095607,268523,3782337,13812,1546041,293925118,2020359,235955,3451963,188134,10931332,1.44967401867301
310,62.276468277,1566127,422978289,271879,3718082,15253,1554523,293603698,2020668,226263,3474793,191042,10847316,1.4406436018391
311,62.47670574,1574768,428271525,261389,3741200,15688,1558602,298487559,2046999,231445,3490391,183578,10947061,1.43480527776369
312,62.676952528,1538403,420376376,267551,3730296,16185,1530456,293951874,2025496,224883,3443090,182761,10991338,1.43008571532359
313,62.877180726,1519537,421262890,278683,3741471,14454,1527507,295781673,2048223,218057,3470027,179212,10996613,1.42423594311065
314,63.077426005,1519808,428421437,263896,3751394,14684,1526535,293329602,2025114,224828,3412791,190779,10873022,1.46054620494798
315,63.277668106,1510163,416976641,265445,3728166,13552,1544081,290595634,2000931,237412,3429463,186604,10832271,1.43490332342708
316,63.4778909,1547030,425745993,274354,3736364,11694,1537671,296289735,2009101,237351,3417918,186030,10780670,1.436924546171
317,63.678134375,1547871,421435704,267615,3758097,14726,1515384,296253536,2007891,232599,3440778,182481,10971010,1.42255079784094
318,63.878357101,1544669,424942394,270913,3724998,16497,1554216,295070804,2016339,240160,3419711,182924,10808857,1.44013703910876
319,64.078582557,1500840,425897805,275553,3720733,12094,1486558,292406412,2002255,239364,3447881,190595,10894388,1.45652690064813
320,64.278822264,1508141,418392963,273015,3729730,14290,1507999,291560897,2015017,226525,3476813,190225,10910072,1.43501054944278
321,64.479062982,1514884,417416271,271883,3722645,17940,1528646,292695734,2000977,224686,3427434,187690,10854228,1.42610985577262
322,64.679312056,1527918,428040745,275286,3782008,11351,1528438,297656342,2011975,234516,3470064,179804,11039342,1.43803670408608
323,64.87959899,1511725,418142775,274367,3710272,14241,1501996,294973053,2022805,235187,3420609,178639,10929016,1.4175626239323
324,65.079843976,1555571,423600975,276385,3786383,15280,1527018,296668481,2012060,231737,3508040,186251,11029028,1.42785972265116
325,65.280066314,1530576,432045218,274218,3772657,14796,1535484,298917208,2033074,228512,3500803,186021,10903846,1.44536750122462
326,65.480322852,1540380,428520353,277073,3743551,12423,1519331,295493928,2006848,245937,3418124,189133,10755221,1.45018327753929
327,65.680532914,1524674,420933958,272716,3737883,13120,1498323,293723083,2007378,230646,3450392,193620,10843351,1.43309798365422
328,65.880756227,1526446,423556808,277234,3756625,12878,1521957,294942804,1998913,228653,3436658,188834,10937974,1.43606422077685
329,66.080975898,1518352,421139525,277881,3771003,13803,1509007,294810485,1990976,236334,3515785,179178,10931158,1.4285093184525
330,66.2811807,1519019,420800919,276198,3715649,11856,1503712,294087304,1980479,243621,3414468,182078,10824353,1.43087074238336
331,66.481383032,1540259,423249714,276458,3736247,10726,1539469,294991174,2019769,229220,3433337,185858,10840212,1.43478772012345
332,66.681614262,1526320,425303979,273787,3738265,12099,1550502,296175743,2016071,239347,3426002,185153,10707842,1.43598518464762
333,66.88181828,1566909,426595057,274685,3734811,14035,1541794,296795607,2017127,240172,3446949,182656,10925477,1.43733615639399
334,67.082033242,1506220,419673031,274754,3754807,12033,1518449,294447446,1991549,233973,3455270,185259,10704484,1.42529010423137
335,67.282269726,1520987,421059125,269459,3734699,13259,1515591,291418317,1998505,241709,3454588,183551,10826668,1.44486156304307
336,67.482494114,1550029,419513259,274716,3700723,13252,1513963,294907275,1989074,247661,3420040,187035,10883585,1.42252597532563
337,67.68274409,1503706,420568263,278758,3742193,13932,1533309,292025223,2043712,224401,3418013,183833,10906826,1.44017786778644
338,67.882987386,1517904,421650561,272239,3721696,14057,1527752,296325563,2012780,233994,3449883,186594,10739395,1.42293009327717
339,68.083216999,1520587,421917679,273610,3794975,13459,1511396,291486058,2019817,227775,3439965,179299,10927911,1.44747121661647
340,68.28344377,1510375,421572345,277041,3711201,15789,1532832,294656768,2014342,230658,3392378,179709,10691744,1.43072344090871
341,68.483684935,1532859,427864143,275708,3722233,13104,1542601,295511539,2025176,238914,3423726,186588,10734261,1.44787626380979
342,68.683921492,1542894,422811237,278693,3755731,12342,1520049,296392420,2008320,225801,3449029,190225,10970622,1.42652513515697
343,68.884194665,1529400,419197384,271789,3744020,13360,1507955,295971711,2036974,235702,3488685,189616,11102497,1.41634273959379
344,69.08443153,1537210,425665286,267726,3741338,12867,1509149,293770184,2040837,225827,3459813,184302,10844043,1.44897375289795
345,69.284669924,1547993,417902929,270113,3717237,13996,1528972,295521619,1993768,233277,3474839,187229,10841760,1.41411965193653
346,69.484892705,1540056,423682082,269326,3753995,13114,1526164,298357670,2004131,236925,3413608,183460,10891031,1.42004756237706
