index,time,dTLB-load-misses,cache-misses:u,branch-load-misses,L1-icache-load-misses,branch-misses:u,L1-dcache-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-store-misses,instructions:u,cpu-cycles:u,LLC-load-misses,cpi
1475,295.511600151,153458,426904,4802301,313211,5008247,2110371,356,2563,315,846993586,506817114,416564,0.598371844105086
1476,295.711793797,157457,415533,4885601,296087,5037289,2163999,362,2007,94,865165106,516164485,397675,0.596608071014829
1477,295.911991132,154440,416318,5094963,313319,5082504,2189130,349,1915,179,875833541,515885772,394794,0.589022625704626
1478,296.112194741,146037,384543,5218632,348864,5228578,2187008,397,2177,159,862721678,514745705,389653,0.596653263881472
1479,296.312389675,148663,400510,5263206,319872,5115079,2150410,337,1817,106,865819603,514032645,411751,0.593694856548541
1480,296.512582472,148415,386392,5186434,304459,5180755,2210677,328,1798,490,870190287,514810812,399419,0.591607168789279
1481,296.712776871,152499,407846,5246784,283721,5264072,2205994,356,1740,232,867874594,515946845,413771,0.594494698389569
1482,296.912972478,159432,424381,5025498,286723,5087143,2207724,458,2146,201,860316205,514402979,399247,0.59792315431278
1483,297.113177772,148668,396264,5188433,290613,5065453,2198816,399,1664,187,868879542,514071197,391739,0.591648407116023
1484,297.313369376,159610,406937,5056770,293319,5064460,2128980,327,1942,37,868556974,514861227,396566,0.592777724907198
1485,297.513565104,141291,409774,5150591,296662,4983718,2133640,469,2198,462,876762020,514694752,417316,0.587040428598857
1486,297.713759596,153954,400921,5137572,306278,5109994,2156024,387,1736,168,873781334,515441255,407285,0.589897306046137
1487,297.913953863,148814,366433,5033551,294451,5010980,2107271,369,1791,274,891889350,514376978,404064,0.576727346278997
1488,298.114147135,142804,380626,5191334,265845,4965638,2068882,381,1999,247,889085681,514998432,395212,0.579244996298619
1489,298.314355525,153491,391964,5105220,293234,5087997,2109498,324,1987,378,875896505,516089605,397313,0.589212997259305
1490,298.514555632,149639,368497,5098813,322679,4985765,2129268,360,1876,275,879054404,515502730,389684,0.586428698444926
1491,298.714752018,148749,381602,5098530,317574,5071618,2107519,412,1820,225,873023486,514803477,380276,0.589678840552979
1492,298.914966276,147561,381089,5047827,307309,5054864,2088374,334,1905,153,882253300,515397966,354590,0.584183664713977
1493,299.115163864,152432,377877,5359929,289188,5400793,2090373,331,1964,210,862404466,515734612,382530,0.598019412390195
1494,299.315355027,153841,408623,5043129,300238,4874653,2146306,352,2324,170,864567780,516149212,406683,0.597002599379773
1495,299.515568747,142525,389555,5049880,264987,4941291,2017024,418,1799,253,856946663,509427956,383203,0.594468685153162
1496,299.715750896,155785,358124,4418727,256103,4443341,1943923,370,1920,147,902214727,514368544,358521,0.570117654486037
1497,299.915932379,165234,411276,4884893,287414,4747985,2053885,481,1823,240,880530348,515538276,400542,0.585486096158948
1498,300.116126217,161708,426463,4434798,672807,4553250,2168962,444,2405,1180,863547582,512892667,424434,0.593936776259771
1499,300.316304558,154835,460831,4634845,365468,4808744,2017237,406,2819,1040,833261823,509025752,482257,0.610883323764132
1500,300.516483067,141826,443257,4430807,390109,4577368,1870217,572,2541,822,802066154,507648357,439620,0.632925793549942
1501,300.716696891,147620,452358,5066665,316184,5001935,1949371,389,2634,750,832109881,503775191,447418,0.605419070849851
1502,300.916889604,153328,457638,4955978,300371,4844700,1988252,444,2464,853,837079265,506470877,451703,0.605045302370499
1503,301.117081438,147166,424152,4724560,316282,4826463,1954510,387,2615,1316,866204489,507069455,465542,0.585392319526527
1504,301.317281008,139168,436765,4764212,354668,4720909,1998440,356,2337,764,828467541,500229858,432733,0.60380139624565
1505,301.517468087,145075,411267,4199679,487283,4548509,1979668,772,2692,790,836047130,508268515,423995,0.607942419466233
1506,301.717656227,144678,469106,4296385,306193,4295409,1920740,393,2659,827,859471533,506552995,479295,0.589377280748169
1507,301.917858944,154090,409718,4300311,700286,4211276,2151371,477,2311,3487,716425474,489464283,430427,0.683203348796612
1508,302.118046824,141445,432673,4785339,480693,4687519,2046209,425,2852,547,841087126,510836733,429876,0.607352933137155
1509,302.31823474,135997,405607,4440177,633486,4380627,2349371,572,2677,735,774228401,490576290,413499,0.633632516407778
1510,302.518436288,125905,385169,4061692,637680,3674562,2563383,409,2430,1415,730734181,464313880,382675,0.635407364364142
1511,302.718624816,86360,312101,3217196,1412358,3361144,4716906,341,2033,978,544952920,501553618,297881,0.920361373602696
1512,302.918815456,84648,280052,2888441,1639099,2706129,5315464,354,1338,839,509077807,509709045,278467,1.00123996369773
1513,303.119017586,110881,313896,2623522,1207182,2509227,4126367,359,1323,622,554101650,507536642,361275,0.915963058402732
1514,303.319208825,151268,454198,3829029,309616,3767946,1959220,403,2539,466,858950501,509646321,421265,0.593336077465074
1515,303.519400363,158890,474962,3702954,362590,3726857,1929416,425,2540,1546,865467323,509534781,462505,0.588739479191174
1516,303.719601516,138582,419373,4663889,331746,4431220,1973615,431,2629,737,856776181,509756373,435666,0.59497029014629
1517,303.919780247,150678,449756,4116154,457086,4208392,1962546,448,2399,673,859526179,510204202,441656,0.593587739926186
1518,304.119961275,145800,470073,3815460,330092,4009927,1967253,321,2699,300,866090941,510137440,480320,0.58901140267209
1519,304.320162004,155209,477677,3753607,327322,3793099,1984345,403,2468,606,860973731,509427938,469160,0.591688131307226
1520,304.520351898,134575,434965,4658474,336137,4404795,1978655,409,2404,969,849826724,509585116,412924,0.599634139064801
1521,304.720539119,141552,426691,4595959,418898,4573809,2039692,437,2618,615,844552772,508150954,429272,0.601680523523283
1522,304.920739693,133812,399709,4535509,457755,4556447,2152427,265,2356,424,868514350,511452944,405865,0.588882548687883
1523,305.12093101,134852,401753,4857181,422217,4941850,2176651,274,2537,452,854355613,510588531,415837,0.59762998361667
1524,305.321121272,143174,442228,4469832,383151,4442042,2202932,307,2507,450,865882294,511369779,439568,0.590576551274301
1525,305.521319028,133703,412863,4623871,477183,4740646,2074828,252,2358,359,836012199,504888275,420760,0.603924530771111
1526,305.721512487,131401,426657,4333050,360109,4250198,2026514,272,2668,434,877943272,509191997,420204,0.57998279984541
1527,305.921703046,151409,422502,4117373,538948,4344457,2096642,312,2852,561,867068890,511624093,416540,0.590061642045536
1528,306.121904622,147777,403652,3668516,348280,3307284,12700227,365766,5243,16316,650194983,511307403,422076,0.786390877150155
1529,306.322076298,173665,525002,4699212,396163,4729290,2512197,413,2446,1313,860549380,511612775,532342,0.594518788683573
1530,306.522310165,167016,479161,4611518,279197,4723173,2338832,451,2669,1179,842648229,502571892,491188,0.596419567150126
1531,306.72250394,158300,469469,4707268,369555,4714893,2313008,438,2699,1188,852793299,510808456,459942,0.598982727231772
1532,306.922690771,161761,475570,4761792,326311,4700505,2269801,331,2207,447,842565453,510415559,478455,0.605787428362554
1533,307.122885209,166504,488080,4846310,331024,4799025,2346167,450,3049,831,849313841,510035694,509309,0.600526765700031
1534,307.32309019,151150,458880,4771017,323819,4735399,2356932,381,2188,612,855394955,511938220,479611,0.5984816920039
1535,307.523278942,165722,501141,4809137,341527,4814411,2364062,452,2540,453,832162077,507481426,489798,0.609834838700538
1536,307.723471388,169982,492374,4655408,279933,4760717,2348019,365,2171,253,858555342,513353169,498792,0.597926707676347
1537,307.923669749,169877,502052,4445752,255898,4498441,2232877,419,2208,609,826842246,498147735,475790,0.602470105282937
1538,308.123903911,163432,517871,4642285,265425,4748754,2377821,400,2455,1341,840256561,510227192,510232,0.607227858349326
1539,308.324089653,164133,438523,4712274,305238,4786068,2283924,378,2255,115,857848641,510353979,451473,0.594923107187157
1540,308.524292741,158303,501801,4990723,305454,4875991,2284096,416,2148,851,837828988,513874235,473083,0.613340242889758
1541,308.724482986,153069,444110,4753448,263334,4710755,2226639,408,2166,537,878352071,512021219,453076,0.58293392354283
1542,308.924680164,167006,456923,4776496,260906,4772971,2207169,417,2114,290,851091529,512186065,447999,0.601799039877414
1543,309.124866668,175619,466656,4633634,271768,4723837,2259623,428,2014,344,856500528,510751335,470307,0.59632343273932
1544,309.325051336,155035,438306,4580937,272176,4566449,2159605,469,2155,925,872257559,509279689,445792,0.583863887157211
1545,309.52527431,169917,442091,4663194,271828,4652453,2210755,478,1923,744,866992974,513341419,421022,0.592094093486852
1546,309.725498439,155282,433043,4636085,250245,4718953,2267669,347,2021,163,875376776,513250214,432071,0.586319203423784
1547,309.925697374,156071,422287,4577803,296588,4611068,2124237,324,2017,161,879537144,509990358,439591,0.579839477478622
1548,310.125903375,186196,542552,4501093,288220,4654624,2397327,546,2124,3334,801599004,491459170,533577,0.613098528750168
1549,310.32612885,166501,541204,4613168,327058,4415889,2243908,450,2752,6189,781823509,488405937,518916,0.624701011644816
1550,310.526333613,149811,450019,4577856,269312,4626277,2147372,466,2540,728,871859112,512663050,461488,0.588011346035
1551,310.726536764,133449,412605,4039360,335623,4119193,1968669,484,2316,782,784580679,460142937,406822,0.586482626090771
1552,310.926994936,164398,487248,4788084,291331,4801239,2335800,418,2216,221,856167028,514047851,476199,0.600406035491477
1553,311.127211498,164370,480314,4842696,275534,4912942,2257929,343,2127,104,857803539,514677965,453726,0.599995152269942
1554,311.327412874,168666,477402,4816847,399604,4761909,2366395,390,1951,193,834972357,511285677,492509,0.612338447750552
1555,311.527616491,162369,428465,4597311,553783,4499594,2414502,425,1789,190,833563378,513506403,471346,0.616037624196105
1556,311.727834316,173437,436712,4799977,268024,4681690,2277974,381,1664,178,880456779,515549648,464469,0.585547934091152
1557,311.9280384,173189,435571,4798770,280401,4771175,2234237,353,1957,274,879955584,515709660,443480,0.586063284757791
1558,312.128239155,164275,463334,4862951,256801,4743499,2267757,398,1874,196,872235898,515855997,457024,0.591417984725045
1559,312.328449342,162513,449033,4790083,254155,4784629,2230402,413,2023,143,872400749,514080739,446658,0.589271317785171
1560,312.52866924,167252,409264,4439339,337764,4423381,2132778,671,1708,140,849519121,511865172,419025,0.602535198263065
1561,312.728877348,184563,445853,5075423,245255,4892457,2387279,484,1457,93,866418146,514661195,445122,0.594010175544038
1562,312.929115659,191982,517514,4981565,273730,4929047,2625703,463,1974,226,850020941,514773461,509520,0.605600916601418
1563,313.129318737,195838,491713,5014133,258269,4804469,2560859,450,1749,224,855887823,513949580,509056,0.60048708041965
1564,313.329519773,181885,488832,4925976,405918,4738637,2510597,368,2348,971,818002690,506761841,489246,0.6195112157883
1565,313.529751408,187340,441858,4793632,256788,4904237,2426745,352,1800,262,868742740,512804643,456024,0.590283658658258
1566,313.729956118,201317,513605,4953342,270105,4915487,2501200,426,2142,184,844428209,512468285,486779,0.606882005525232
1567,313.930163473,175558,462786,5178593,284312,5128900,2530916,347,1995,237,851406663,511959819,477701,0.601310561977596
1568,314.130380764,186506,511562,5041109,300179,5021430,2595589,434,2067,206,853506137,513142949,492876,0.601217644203067
1569,314.330578635,173986,429394,4254182,1169308,4179430,2965757,456,2335,171,675023065,486240318,481604,0.720331412675506
1570,314.530805846,180252,505455,4927155,774852,4760044,3014266,551,1971,739,798584546,505029365,459041,0.632405632602863
1571,314.730983631,164113,541587,4363534,235933,4549475,2397441,421,2192,491,711855736,462533798,540712,0.649757773392445
1572,314.931148492,179106,535480,4078125,488348,4224858,2449916,584,2530,2517,657956596,464054093,556138,0.705295905263635
1573,315.131313724,162557,498397,4557054,375021,4449405,2310135,356,1917,1085,736440214,456306856,542070,0.619611541202447
1574,315.331494412,148487,529973,4266348,270784,4582200,2291959,378,2204,1140,713698230,456430678,533904,0.639528947689838
1575,315.531679059,192427,596212,4967673,283385,5003811,2608824,509,1984,551,781516009,495458264,577374,0.633970716267183
1576,315.731872788,163889,474017,4622272,289808,4686527,2342915,395,1957,163,815585607,488355219,446731,0.598778613561286
1577,315.932059822,164899,446585,5010761,273403,4992936,2325901,415,2573,212,865096166,514511513,452970,0.594744877183978
1578,316.132239813,176759,473486,4998102,295731,4915867,2391697,422,2270,150,855063155,511821404,499153,0.598577310935588
1579,316.332427142,172449,479178,5169753,274399,5093059,2403204,478,2173,140,843896835,514575047,506954,0.609760607764336
1580,316.532629582,175993,462958,5241517,273747,5187348,2375372,416,2295,340,858683725,515641639,483375,0.600502401509939
1581,316.732818419,167981,432201,5177386,276990,5167761,2350114,460,1675,188,857046420,514887402,437432,0.600769561583374
1582,316.933008204,157865,397183,5083437,302348,5085362,2356383,457,1880,266,863110417,515403730,391649,0.597146923323485
1583,317.13321316,161206,414705,5091307,261460,5070234,2293252,420,2177,172,865847176,512340790,448105,0.59172196226
1584,317.333411439,169823,428388,4992995,253446,4966731,2393673,381,1732,197,875032457,514627665,446483,0.58812408715029
1585,317.5336073,183528,473819,5286945,287856,5161976,2495181,390,2008,366,839031999,510660607,496616,0.608630669162357
1586,317.733811973,166150,453671,5314561,291709,5327591,2398480,331,2134,326,848915744,515115951,453622,0.606792787907112
1587,317.934005627,168592,459043,5414166,304697,5438841,2481725,451,1960,210,833239949,515414779,460293,0.618567052166146
1588,318.134199662,179612,449259,5098222,272902,5184526,2488249,432,2071,132,860979429,514929780,459032,0.598074428558734
1589,318.334404168,155158,415595,5144677,269016,5096818,2295445,438,1980,156,866477377,515199734,429481,0.594591096865995
1590,318.534594006,172794,462526,5155690,308365,5226188,2512069,381,1973,303,833958112,506992777,463700,0.607935542211022
1591,318.734785167,152645,415478,5328458,314449,5381733,2368755,397,2290,234,860773515,516065460,408935,0.599536871205894
1592,318.934990831,163495,428007,5208284,299000,5262059,2387356,450,2096,119,854791032,513108442,419963,0.600273543815092
1593,319.135183595,170417,429061,5089043,266546,5151002,2345039,398,2035,158,860113175,515336813,429623,0.599150004881625
1594,319.335374413,193107,487749,5331143,252044,5316538,2599629,435,2161,226,839215998,514310050,494729,0.612845859976087
1595,319.535586175,172671,478380,5131716,252476,5289268,2556491,376,1911,209,837973280,510691084,468611,0.609436000155041
1596,319.735767747,173264,487368,5044652,259771,5030763,2471227,375,2064,253,852194446,514464475,455373,0.603693766621896
1597,319.93596199,173206,457173,5179627,272094,5155487,2513285,472,1692,247,850152015,514758337,489362,0.605489757028924
