index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
1774,355.366263603,710877619,142792,1345801,6142,3110407,5665697,494529913,3138179,1801,409795,950982,9529,0.695661109285816
1775,355.566484433,831863008,226827,501493,9163,4406160,6140809,506044934,4357575,153,679156,487171,2850,0.608327247555646
1776,355.766685164,818736950,219203,479948,8521,4569709,6660908,510214218,4560973,144,710220,490526,2833,0.623172336365178
1777,355.966883486,780877182,200932,526530,8876,4657007,7694348,509621913,4751864,258,705279,510747,2982,0.652627487071328
1778,356.167094688,757660734,185125,465002,9425,4727590,8622429,506973036,4848007,356,735761,488779,2672,0.669129352030008
1779,356.367296814,691726236,271522,540431,8781,4485883,8864783,502718387,4512349,244,739227,498612,2538,0.726759172685189
1780,356.567498196,748726115,170037,488737,8018,4829147,9431781,507885898,4934047,96,823982,441144,2865,0.678333355582234
1781,356.767730823,739350435,160995,461710,8268,4984248,9425965,510654008,4962909,206,819319,493794,3347,0.69067925550081
1782,356.967926102,721264468,142533,1443215,5806,3500236,8543759,499188555,3091357,460,480864,1610736,2427,0.692101964185486
1783,357.168128162,793911540,231057,521441,9522,4255191,6193919,506130296,4237838,110,677405,506791,3096,0.637514723617697
1784,357.368347868,808226229,213015,485981,9276,4587673,6704850,507799760,4464948,356,706820,538534,3171,0.628289137100004
1785,357.568549215,776020647,194757,446953,9487,4792873,7833743,509337619,4749399,75,724042,444704,2713,0.656345447726212
1786,357.76875484,691276637,259497,485610,8579,4447499,8716686,505509872,4516803,253,704172,465490,2042,0.731270008189211
1787,357.968966472,739641895,182099,521706,8177,4769545,8937766,509715023,4687256,305,768687,540401,2571,0.689137576502478
1788,358.169167277,741642373,168151,450826,8881,4885927,9385524,509706368,4839323,393,784258,553770,2659,0.687267052903408
1789,358.369364017,731206018,158980,445035,8694,4949777,9601765,504455798,4970604,155,830194,456726,2979,0.689895577418511
1790,358.569583083,682592795,182275,1025312,9084,4167758,5743911,497536612,3857003,9310,718592,550185,4518,0.72889227024437
1791,358.769803422,714229549,175262,805121,5462,4491654,5340610,499088862,5001516,872,517842,924625,3235,0.698779352798802
1792,358.970002092,576303693,280781,149190,8501,4308761,6742460,508905503,4282108,243,765474,209471,2636,0.883050914268564
1793,359.170210353,647511505,229722,87983,7562,4891972,5862829,498651160,4885363,77,724046,70669,2603,0.770103938153192
1794,359.370405756,741862299,189212,116855,6817,4986794,6020600,511050645,5009676,85,604751,111933,2862,0.688875342080161
1795,359.570605404,751284330,163987,854191,6443,4353013,5314431,500749806,4558020,193,452269,774383,3064,0.666525023888093
1796,359.770822312,610432592,218786,79309,7633,4576357,7025415,508889427,4558246,143,771574,83246,2725,0.833653762379713
1797,359.971016988,649282964,216792,177222,7325,4792169,5977536,504268694,4824090,143,701859,104658,2546,0.776654743708939
1798,360.171217281,735403118,198291,125614,6869,4904685,5496247,508073369,4957991,93,644884,115456,2621,0.690877365847666
1799,360.371435032,645467160,146627,1158087,7837,3911100,8820271,495208987,4028166,1247,652499,1097189,8318,0.767210197030008
1800,360.571610267,712570833,168830,553510,9493,5040884,9433119,508712435,4946352,185,843580,514873,3166,0.713911391599156
1801,360.771816656,713253255,170076,580354,8738,4965950,9155900,505271699,5052046,113,821529,634819,3618,0.708404336689638
1802,360.972028305,705561077,191585,616531,8443,5027029,8723682,506302601,4949803,172,800519,666736,3920,0.717588622026552
1803,361.172226921,723228279,206525,585648,8367,5038363,8070681,509856295,5050656,140,847222,599152,3853,0.704972841638566
1804,361.372426688,683712573,216114,730714,10575,4883316,7388705,506084382,4819004,121,832876,704519,3181,0.740200490652671
1805,361.572638255,663428991,240140,858160,10262,4670490,6447439,504183949,4712301,318,846448,775248,3963,0.759966712096849
1806,361.772836442,635800571,175221,1335757,8204,3745180,7581139,497524677,3787180,180,706620,1362543,3980,0.78251687666383
1807,361.973045691,722647541,160675,487103,8496,5074950,9616513,509286225,5077838,133,856814,506026,3399,0.704750512670741
1808,362.173270475,707578925,170108,622285,9887,4940741,9226201,505968492,4959630,100,833463,537723,3849,0.715070042539777
1809,362.373469852,716133788,189724,602579,9852,5013191,9151827,507892785,5039082,103,823265,604806,3641,0.709214944903563
1810,362.573672277,700351645,214333,623232,10320,4936209,8296094,508729382,4925092,247,821206,639634,3722,0.72639135730166
1811,362.77391367,657736379,220120,855376,9559,4656095,7425721,507591781,4825246,140,849011,706093,3748,0.771725264416308
1812,362.974131227,695226915,219200,735156,10085,4927209,7131291,506131725,4830837,510,812877,729454,4111,0.728009393882571
1813,363.174329929,698387449,250925,798820,10371,4879109,6409066,508985263,4834435,176,891830,827018,4496,0.728800701857974
1814,363.374544624,819403218,159527,1488726,6046,2354686,5347219,488340228,2609114,9788,326813,1057304,7315,0.595970600642674
1815,363.574768546,1083933835,226043,267777,7596,3649370,3005538,507752078,3652993,178,354807,250704,3253,0.468434568240967
1816,363.77497703,1130092711,188356,179023,9083,3473686,2207161,511166790,3563923,105,322187,192574,3287,0.452322880259689
1817,363.97519054,896765618,177225,1022659,5230,2959557,5450470,495707619,2519459,3451,260428,1505768,2045,0.552772774792086
1818,364.1753894,965488224,423260,297250,9612,3452257,3160566,504774821,3457677,181,367425,260027,3047,0.522818205807552
1819,364.375607803,1136461893,184488,208493,9296,3437970,2200129,508329989,3476045,115,314334,218199,3055,0.447291714866149
1820,364.57583129,775367629,189951,1210768,7671,3348499,6171379,494020459,3050817,17278,458617,1875965,4124,0.637143518149118
1821,364.776029929,780539380,291949,707210,8360,4604864,5474891,509786989,4633115,140,826269,704418,6695,0.653121420984551
1822,364.976228487,747515016,314052,790234,9223,4500417,5766635,508753364,4463092,122,833801,732307,5184,0.680592835074232
1823,365.176438527,756720469,293239,760439,9413,4601445,5539680,506368436,4579030,219,795964,776267,5096,0.669161806431854
1824,365.376650784,734641137,170378,1979582,8833,3066022,8001578,497777339,3358225,6676,560229,1770144,5201,0.67757890748228
1825,365.576853867,785860072,305592,706358,9257,4644565,5564458,510984686,4630826,125,804813,679495,6327,0.650223499330553
1826,365.77709585,722561197,319853,849351,9807,4350989,5524902,505613470,4488677,334,813942,807023,5259,0.699751760957072
1827,365.977296605,758856397,312123,745052,8692,4640138,5644561,509164139,4573969,294,807151,789926,5235,0.670962439023888
1828,366.177497617,737319327,139475,1570336,7003,2955650,5904261,494596181,3374608,6815,372218,1184710,8655,0.670803223092509
1829,366.377714438,956393950,242668,106535,4790,4569100,3650110,510636284,4662972,135,299750,107704,1779,0.533918354460523
1830,366.577913783,946098177,225095,110459,4916,4775300,3916461,510100691,4770105,98,397451,116136,2368,0.539162534503013
1831,366.778128292,883321070,232599,182851,7088,4581635,4495869,510325461,4529239,234,518014,194253,2725,0.57773495768645
1832,366.978352193,572548153,175781,1227083,5678,3054999,7234761,484694559,2850564,10618,463189,901880,2692,0.846556846721676
1833,367.178571529,934266704,221649,243294,5209,4653102,3960849,509263169,4859040,172,366589,196087,3341,0.545093993845252
1834,367.378770396,973278758,209131,92605,4634,4784337,3693490,511618199,4802559,88,363779,86935,2512,0.525664610261637
1835,367.578982621,941283587,223567,130723,5029,4665176,3482043,510284563,4648244,99,417360,129443,2462,0.542115649361684
1836,367.779196982,734081668,251792,294734,7953,4730916,6245406,503957108,4723301,97,654232,226569,2389,0.686513680927392
1837,367.979397267,625252246,231262,1913915,9917,2989041,6213660,488370958,3448183,1449,491152,1913675,2016,0.781078294599201
1838,368.179607822,794172502,305092,616178,9247,4223347,4669377,500661579,4155170,150,654941,556942,3165,0.63041918190212
1839,368.37982346,813165252,284517,608533,10029,4285382,4769453,507485245,4316303,337,626648,662423,2906,0.62408624046813
1840,368.580024635,832561410,259021,559544,9499,4413592,5394740,509587007,4441789,182,642427,588670,2565,0.612071375011244
1841,368.780226546,752049052,178175,1140791,6684,3532146,7733537,499696189,3530364,4025,518231,1799297,2075,0.664446272049818
1842,368.980453231,770916826,300279,688730,9633,4513336,4794732,500992847,4054850,165,590995,593377,2661,0.649866276235615
1843,369.180657386,814466543,298124,583726,9409,4259195,4802514,502159192,4218553,115,646159,566421,2643,0.616549809584996
1844,369.380857685,828241715,289736,572383,9062,4364375,5154686,506065942,4375556,172,651067,575038,2543,0.611012380606789
1845,369.581081907,778270685,259853,628776,10593,4269343,5477510,496475188,4232581,225,675320,631091,3034,0.637920967047602
1846,369.781284185,632329135,177355,1279415,7308,3328624,7338849,498693461,3534186,238,613876,1108677,2659,0.788661210431178
1847,369.981480766,681510726,177095,91284,9962,4707011,5398123,509756993,4696193,174,731994,190431,3485,0.747980880641341
1848,370.181693186,690567846,197345,115699,7161,5429236,5681098,509703594,5445022,113,677777,106820,3041,0.738093435644845
1849,370.381889896,751099100,185509,157409,9216,5420889,4865099,490476960,5559212,56,576110,89816,4400,0.653012312223513
1850,370.58208654,621434018,182036,203724,7412,5250806,6529516,509550914,5181453,93,832739,232612,3221,0.819959801428186
1851,370.782300374,655259124,246510,287365,7331,4720125,5609923,489318661,4726673,118,663577,154076,2589,0.746755967338503
1852,370.982526,600536288,148563,825641,7030,3575663,6782821,495559540,3613232,9338,629031,963560,2205,0.825194996376306
1853,371.182723396,662963839,173824,118941,8330,4809867,5622879,505005706,4754156,55,723243,85366,3012,0.761739443831114
1854,371.382938587,750940967,199127,140231,5959,5575928,5103727,510918347,5688690,143,615607,190608,3651,0.680370853971535
1855,371.583142279,695926982,197591,303970,6058,5288570,5184499,498117760,5289177,140,664992,149346,4041,0.715761527981681
1856,371.783343936,594233118,202486,235287,8423,4954080,6884575,501193661,4939276,84,843826,132523,3353,0.843429364366057
1857,371.983568937,661726945,186110,834780,5880,4036307,6350023,498520666,4037719,14625,525919,774775,2522,0.753363105079543
1858,372.18382218,593643098,302152,920107,12569,4588135,6371423,509056397,4548961,648,909488,1076698,4020,0.857512533566085
1859,372.384030125,639786706,258809,819695,9494,5071329,6767852,509806941,4994547,180,944990,824029,4941,0.796838909309879
1860,372.584274567,652805632,247845,851008,8366,4881944,7063191,502668212,4906624,103,926892,767528,5310,0.770012063866508
1861,372.784476093,705059203,229300,694405,8218,4997550,7122839,509438459,4990183,137,933838,682922,6046,0.722547066731927
1862,372.984677332,705751817,239458,694658,10003,4821861,6079157,509603456,4800058,197,914006,811845,6218,0.722071759115287
1863,373.184894018,623271081,195816,1375871,7808,3912588,6859157,500808993,4079401,314,759844,1318167,4298,0.803517134464963
1864,373.385106507,595264858,346516,1003764,10890,4638594,6485855,500730946,4684767,180,914065,872520,4313,0.841190168158726
1865,373.585310202,658887264,262043,745931,9942,5104290,6939826,509609013,5074253,301,964397,799139,5150,0.773438857971308
1866,373.785527833,700944571,224531,749071,9316,5003200,7290997,509706915,5007583,84,917903,680585,5571,0.727171499841747
1867,373.985728364,683305144,230250,758742,10727,4794391,6476418,503846275,4737204,122,898863,729866,6083,0.737366430538682
1868,374.185945354,772385540,137912,1646891,7008,3335219,6947181,502463277,3534217,16504,544796,1933626,5122,0.650534287578714
1869,374.386163715,1141593355,147255,55995,4339,3725552,2339291,508031196,3733302,225,187755,66356,3209,0.445019405355596
1870,374.58635863,1155038674,142183,27330,3718,3817095,2111292,510671703,3810318,69,211101,29587,3290,0.442125198484912
1871,374.786550911,1029051209,295492,68323,4626,3760185,3223484,504346109,3838532,67,240758,64054,3228,0.490107882473709
1872,374.98676265,1054800830,175663,65874,3795,4248565,3644074,509609966,4299205,56,323726,83758,3047,0.483133831056997
1873,375.186972919,967523396,213162,94300,5893,4772195,4456525,508822720,4708269,75,432148,90768,2805,0.525902238750617
1874,375.387178346,803360854,194760,885788,4692,4170332,6242974,498197427,4078200,11046,391148,1033738,3844,0.620141527334116
1875,375.58741085,1136535556,129166,199544,5186,3707570,2948023,510474885,3460735,3385,174861,765338,3222,0.449149947227872
1876,375.787607844,1135534477,148358,51311,5963,3820828,2102271,509089892,3812919,596,217554,90501,3360,0.448326230785153
1877,375.987809906,1013825288,284685,62186,5875,3629360,2729856,507815392,3712098,327,222966,61483,3064,0.500890437445865
1878,376.188021294,1045397043,172043,108823,3753,4123184,3431749,510260839,4277122,43,287775,72953,3234,0.488102431910169
1879,376.3882281,982541113,199150,94056,3960,4649897,4384689,508786249,4727311,53,422115,69328,2349,0.517826930871645
1880,376.588440221,918500729,237567,162106,5559,5081974,4588638,510674492,5066139,400,462677,178277,3988,0.555987029597665
1881,376.788656847,674150390,237360,1271219,5815,3512296,6104857,486823050,2942998,14338,410450,1572819,1999,0.72212826280498
1882,376.988857262,771148452,316425,706915,8909,4639177,5001904,509276374,4712739,177,701003,724403,3540,0.660412885066649
1883,377.189061057,757618968,333199,674166,9569,4653746,5158868,506785810,4600141,203,724839,672198,3305,0.668919115552028
1884,377.389281621,663076777,194483,2026095,7104,3134908,7532821,492966156,3643929,1116,563192,1707514,2485,0.743452603226971
1885,377.589487899,757398582,312446,719167,9756,4593755,5014220,502746576,4594501,162,688474,671824,4498,0.663780719885214
1886,377.789683092,762294791,337396,712088,9242,4637040,5044275,509764637,4637986,309,734680,791228,3359,0.668723757552214
1887,377.989903468,667147449,360478,839431,10848,4199472,4687775,495226897,4160766,368,670883,831698,3022,0.742305014794413
1888,378.190100784,754812156,270890,935498,9324,4793531,6916887,509313116,4927108,413,773678,705591,4108,0.674754787600426
1889,378.39029673,692959401,289783,844436,9123,4728947,5787718,497346626,4851345,257,826167,651701,3776,0.717713945841973
1890,378.590511073,809986070,303126,478536,8803,5096144,4748321,509373768,5090803,703,669035,567510,3419,0.628867318668826
1891,378.790710484,707841895,263581,776472,11767,4737922,5609485,496166062,4674885,8567,786432,879339,4295,0.7009560546003
1892,378.99090924,713771290,308251,669106,8382,4852956,5938438,509530573,5023850,187,864219,637477,3856,0.713856917668964
1893,379.191116566,808120946,303180,448264,10273,5078691,4946487,509877127,5034235,260,694839,474323,3184,0.630941605367076
1894,379.391313175,755018765,268800,458053,8541,5097615,5180333,509313202,5024179,14580,628948,544171,6695,0.674570256541902
1895,379.591511672,701001864,198271,165653,8447,4936866,5368616,503298843,4915896,68,663546,134573,2831,0.717970762771039
1896,379.791754681,800920652,213598,152948,6781,4570102,4200595,509994453,4721859,156,496086,115576,2221,0.636760272976455
1897,379.99195674,850841814,217541,144264,4754,5311595,3764122,510230569,5344645,134,389940,96470,3759,0.599677355537207
1898,380.192155749,681213031,209915,181821,8664,4673625,5309128,497283441,4709964,238,654443,162836,2793,0.7299969589102
1899,380.392366785,787071837,214075,94777,6050,4601481,4105313,509024338,4458408,113,484755,82264,2358,0.646731739176687
1900,380.592563065,835686733,207667,501719,7844,4832567,5148541,510047168,4912358,730,645120,748109,4215,0.610332972702583
1901,380.792761898,717229255,245941,692643,10129,4904830,5850353,510823273,4795840,318,927011,695409,4758,0.712217564243109
1902,380.992975226,667734496,212533,874654,9294,4744909,6455735,511532412,4776896,253,997043,843190,4800,0.766071567463245
1903,381.193173402,649909382,205556,993299,11594,4628983,6372039,504697689,4626120,362,958977,1034106,4817,0.776566245969349
1904,381.393405406,661194679,179410,1053132,9296,4363609,6776044,495913317,4412696,432,886623,1052091,4354,0.750026176481072
1905,381.593606288,660594291,156222,960897,9602,4631161,8156216,509096255,4396081,119,910131,844314,3944,0.770664024706202
1906,381.793828495,692087472,143674,851028,8400,4595769,8120084,508889114,4522457,173,921707,902935,4194,0.735295948255512
1907,381.994025587,696721115,166885,1150170,9999,4244203,6788017,504326533,4317392,222,934381,1092588,3951,0.72385711031594
1908,382.194224361,692194103,245793,767968,10695,4835080,5940700,508249849,4829982,118,941172,783627,4949,0.734259143204518
1909,382.394438923,661005884,242548,867203,12120,4659573,5989582,505267658,4597777,193,957605,829819,4605,0.764392073096886
1910,382.594639988,655002065,207533,896788,10351,4741312,6457284,510158897,4761071,271,986182,910399,4636,0.778866089529046
1911,382.794838629,657544252,196978,987255,10990,4344503,6564596,499825536,4362466,332,875185,1019710,4941,0.760139769269856
1912,382.995050641,647269680,158208,905210,9318,4725136,7794693,508640494,4639604,294,949891,976361,3975,0.785824687478023
1913,383.19527415,675130011,148426,911036,9011,4451609,8240452,500053423,4502248,175,914572,881014,3916,0.740677224908611
1914,383.395479264,688244482,159139,1026176,9343,4440267,7613488,508460977,4383811,269,886517,1020447,3625,0.738779591116286
1915,383.595706229,830518194,113131,1490012,7978,2337312,5158948,491276880,2641137,14102,382807,1153670,8296,0.591530545085205
1916,383.79590319,1139990569,158079,128494,5567,3837084,1915033,510871829,3817080,138,278863,128638,3385,0.448136890683347
1917,383.996100044,1126547121,148953,143631,8530,3583751,1816855,501952078,3637082,316,242563,136889,3658,0.44556687300788
1918,384.196306735,1151395864,151412,101295,8452,3764620,1852470,510789156,3735566,411,238797,121928,3664,0.443626012538812
1919,384.396502205,903085786,97324,1593055,4076,2250785,4485812,492119173,2689426,15988,200430,880000,3836,0.544930703847885
1920,384.59670452,1134812700,161255,152082,5855,3775300,1952644,509857847,3810170,140,286295,141690,3963,0.449288104548002
1921,384.796920083,1144142643,157228,148446,4984,3642008,1877910,505439881,3644071,93,246076,121942,3637,0.44176299528065
1922,384.997115586,1133538100,150777,112928,6236,3687686,1832139,509661261,3664873,176,244200,116951,3737,0.449619876914592
1923,385.197324132,1028401492,119670,1023514,4561,3002898,3549409,493454573,3414614,3571,206035,830687,6765,0.479826776641821
1924,385.397553431,757141163,224320,1057516,8144,3760803,5309627,502570202,3857256,153,547341,620153,3127,0.663773450130065
1925,385.597756776,818701107,256681,540441,7800,4736281,4283191,505278864,4755091,137,563646,531508,4151,0.617171345781508
1926,385.797956877,797889449,263446,527155,9089,4965262,4650913,507622829,4968867,265,614164,592157,4635,0.636206970321775
1927,385.998168505,779430949,277732,595183,8475,4781759,4733251,505928669,4769661,118,627025,568558,4091,0.649100051324752
1928,386.198363856,696964338,211463,1372224,7452,3346257,6088278,489581098,2744420,6097,410185,1275313,3212,0.702447846047469
1929,386.398565543,811742093,258070,546498,9308,4793594,4403494,508575436,4829931,135,571010,522203,4112,0.626523424602055
1930,386.598777591,793992473,265965,566685,9463,4708336,4504947,497548952,4729401,302,573866,527033,4272,0.62664190016824
1931,386.798989827,771211526,272273,604354,8701,4816239,4747699,507399280,4738836,131,623682,550563,4447,0.657924917994548
1932,386.999186473,904889027,288778,620715,6956,3658717,4144229,506741917,3195143,16430,363777,910923,3368,0.560004488815621
1933,387.199400993,1071364714,233786,265397,6597,3881132,3201545,511325550,3878868,161,369115,270430,3497,0.47726562515853
1934,387.399623514,1061052001,215160,497708,6450,3869350,4616807,511170812,3835579,6419,389974,807875,3278,0.481758492060937
1935,387.599841567,1050479005,219061,326486,10559,3783761,3096840,503413280,3516242,2941,314230,361253,2926,0.479222599979521
1936,387.800055266,1035726768,225188,344258,11089,3801092,3150123,500245732,3740210,250,371333,366555,3534,0.482990058242851
1937,388.000253779,994924150,215452,774948,7106,3629098,5895564,508894927,3763855,6262,428925,940724,3439,0.511491179503483
1938,388.200457696,914927358,298237,563903,7779,4086800,4423470,510528714,4129788,140,638254,562516,5408,0.557999178334768
1939,388.400672207,849876600,310106,698526,8888,4196791,4860347,505312532,4210463,194,698756,668700,6504,0.594571649578303
1940,388.60087065,810429517,255822,1050244,9341,3344615,5207136,507041886,3521329,385,685151,773289,7261,0.625645877110865
1941,388.801080292,910122182,303692,576461,8932,4016881,4399167,506006741,3945497,154,609775,570722,6103,0.555976715003305
1942,389.001295279,875250628,307525,621514,8736,4260138,4861930,511670258,4262551,128,719962,633354,7588,0.584598561407716
1943,389.201492132,726855603,281861,902683,9631,4322268,5857976,505074535,4343080,16735,888440,1172000,4912,0.694876028905015
1944,389.401691622,707139180,256882,971919,12071,4513430,5778730,509005813,4499460,175,873857,870489,4498,0.719809943213725
1945,389.601905069,661904386,248202,997759,9534,4384795,5985334,507794332,4345478,149,1009787,968361,4545,0.767171728636952
1946,389.802106093,778633187,214555,808656,6470,4373252,5370772,509739150,4530505,18248,556343,791892,2946,0.654658905516186
1947,390.002308545,682557637,209130,860879,10445,4424910,7794002,509627364,4350703,460,896317,814280,3665,0.746643706515293
1948,390.202525125,680622346,213885,658113,10112,4731403,7008005,509428583,4749558,419,793411,627938,2997,0.748474665861176
1949,390.402729018,697545561,257375,574710,8124,4777095,6930399,501587658,4841286,362,745906,435554,2591,0.719075120026461
1950,390.602932108,771256561,210737,465555,8968,4920696,6965446,509846187,4911003,328,729664,529543,2799,0.661059124526527
1951,390.803146984,715313839,166112,491452,9305,4760682,8186827,510304105,4835918,310,849273,469437,3294,0.713398898745478
1952,391.003347507,748503737,189964,309135,8435,4925026,7114781,509488156,4737715,133,708558,299737,2696,0.680675500755716
1953,391.203551755,722220649,198468,410492,8682,4491266,6342720,505704112,4388227,2676,688483,479306,1716,0.700207218805233
1954,391.403796431,681571155,181392,945329,10273,4279740,7364231,509385701,4407461,234,873886,845135,4042,0.747369804697794
1955,391.603997802,689672475,181483,803258,9806,4615703,7264067,503364715,4948133,278,843620,587860,3447,0.729860525461742
1956,391.804208864,720317958,266585,418243,7583,4944469,7161245,510982512,5002092,153,756377,450130,3024,0.709384663154545
1957,392.004424708,740254861,229255,482282,8777,4886323,6695840,500007945,4801078,373,705307,504162,3053,0.675453781316
1958,392.204628513,718643500,177054,540477,9515,4927292,7924149,509060196,4823415,266,841265,446778,3300,0.70836262486198
1959,392.404827151,749578832,182529,393007,8442,4826357,7353411,504182361,4931776,93,718099,406321,2492,0.672620863178271
1960,392.605051306,785266459,205581,286963,8654,4781114,6727142,509884453,4775891,165,664812,270056,2098,0.649313933068418
1961,392.80527181,901579651,172582,969690,3459,3166759,5506371,499946420,2707780,12649,246294,1665196,2258,0.554522741773816
1962,393.005478181,1087957537,226612,243501,7733,3588797,2815626,505043270,3554510,153,350127,263008,3453,0.464212299491611
1963,393.205702344,1130677615,177120,187179,7620,3435713,2066677,503644595,3395974,189,289691,204995,3381,0.445436071536625
1964,393.4059103,826748756,155032,1525824,9194,2150999,5204897,492841638,2511384,8983,295526,970573,4152,0.5961202051086
1965,393.606113392,1090042874,213248,249270,6749,3710719,2817080,509719224,3668314,169,338167,225243,3713,0.467613922496043
1966,393.80635942,1142658280,173383,190344,6643,3471647,2155368,506024530,3495030,103,294203,174637,3631,0.442848521607002
1967,394.006563732,769913786,181917,1723138,6747,3429005,7547780,502709373,3564555,3744,569150,1968460,5828,0.652942423088395
1968,394.206769363,528711775,523691,918611,11943,3392866,5061770,473879870,3349138,969,642897,827136,4627,0.896291500222404
1969,394.407001567,743791834,314712,788379,9790,4390125,4940622,500722283,4478246,318,679440,794397,2856,0.673202178500927
1970,394.607199965,707869744,323443,832568,12453,4317479,4780147,499533535,4403717,449,681089,777535,3006,0.705685670611174
1971,394.807426478,706489792,172476,2076451,8070,2969570,6714119,496862541,3640386,11415,569071,1534161,2539,0.703283397193091
1972,395.007609702,785437321,299925,708025,9772,4633734,5350978,506948405,4600053,218,725928,684369,5441,0.645434576949521
1973,395.207829718,792810215,312378,631235,10880,4632910,5230469,506315732,4694295,193,706884,645399,4773,0.638634218404969
1974,395.408024599,795978813,275404,624166,8652,4833305,4883131,509089075,4820716,223,712023,623307,4713,0.639576162939905
1975,395.608226841,733825385,146890,1723674,7256,3437780,6012360,501670152,3692526,740,516134,1689520,3249,0.683636955404588
1976,395.808460767,728841318,211282,203070,5616,4176289,6103845,498461117,4046446,275,581241,296608,2401,0.683908972624958
1977,396.008657538,896973268,200092,137346,6181,4263093,4667056,507363229,4391900,68,530762,115892,2473,0.565639185804587
1978,396.208870083,858216399,210529,52999,5934,4641607,5108520,508434994,4554581,165,542485,82166,2450,0.592432158826646
1979,396.409093655,726096551,207560,97781,7627,4440933,6298618,508861730,4454883,203,736336,121243,3150,0.700818271756258
1980,396.609290911,641001275,148784,1040739,4726,2799807,7172088,484189983,2443458,6775,400373,1083952,1936,0.755365085662271
1981,396.80949515,718177292,224061,183214,6645,4159206,5847673,497045901,4239241,72,650870,146404,1501,0.692093591007052
1982,397.009706755,914577363,197861,51604,5187,4377468,4529505,508989680,4312288,83,483953,44145,2226,0.556529934581379
1983,397.209906256,813815897,230325,145097,5414,4345466,5536814,496436420,4333289,284,546842,118707,2410,0.610010718431567
1984,397.410100911,747219319,196331,103577,7069,4459270,6071750,502678245,4486368,100,685530,67997,2405,0.672731863614998
1985,397.610311945,659743995,123453,1396240,6255,2870286,7177093,493799965,3067089,1654,528533,1001852,8830,0.748472087267729
1986,397.810513466,740732402,198826,415805,8917,4795262,8850772,505288630,4634915,265,713981,351417,3290,0.682147329637134
1987,398.010712154,759670745,199646,393956,8473,4887964,8511363,508548870,4870855,255,762596,406495,2715,0.669433268751188
1988,398.210925752,742739944,194737,441730,9607,4818896,8703440,507519610,4859005,164,753898,410269,2657,0.683307278812515
1989,398.411124795,722885670,212109,526098,10015,4633240,8178881,497149121,4625736,428,708167,539178,2971,0.687728560174668
1990,398.611320285,701964072,206229,545567,9359,4685666,9283652,505607314,4691358,84,788783,492654,3356,0.720275202346823
1991,398.811533292,749141898,190538,432676,8663,4791176,9459583,506413599,4793215,103,752460,429355,3315,0.675991558277521
1992,399.011736672,653777172,126871,1521077,7232,2798709,8701492,490588739,3053829,2008,524442,1027318,3147,0.750391356582882
1993,399.211931718,757978736,199388,402376,9344,4860282,8727656,508756083,4783467,213,688308,367990,3117,0.671200996593656
1994,399.41214017,747174328,207028,476668,7959,4814712,8646172,505843944,4834797,296,752898,483123,2922,0.677009266838729
1995,399.612338899,742665659,208918,373665,8495,4850810,8728540,503245552,4715656,462,714340,441035,2829,0.677620603432264
1996,399.812529915,739479678,220536,436072,9233,4819671,8677239,506848026,4867685,159,771797,431575,3090,0.685411703768281
1997,400.012746672,716138577,210138,494190,9131,4746202,9306503,505474533,4681563,96,773625,427400,2931,0.705833408831989
1998,400.21294308,667571332,158263,1083813,7935,3628469,9056838,497542765,3760876,13533,600963,1179160,2818,0.745302773127472
1999,400.413155785,768503429,250013,114487,7958,4439533,5682879,510613060,4492768,1089,662041,428992,2158,0.664425220150839
2000,400.613369246,816251970,192262,66862,7528,4115556,5124102,508094141,4132846,61,621824,73418,2120,0.622472177310641
2001,400.813896172,802741805,190795,148899,6913,4520063,4787946,507745991,4422045,100,616617,133637,2408,0.632514698795337
2002,401.014095368,869888259,233727,187073,6671,4399666,3553898,483223679,4427002,344,419979,229383,2586,0.555500863473546
2003,401.214308958,954501427,191828,273108,4057,4927192,4887669,511048695,5001657,172,402438,186550,2402,0.53540904240052
2004,401.414519483,666429063,185571,803202,6334,3504335,6039267,493075964,3510262,217,562827,658427,1783,0.7398776424611
2005,401.614717631,836529852,200377,65380,7460,4063941,5139425,511702084,4050728,72,613689,65636,2017,0.611696143032562
2006,401.814924903,793152511,177505,123758,7504,4388062,4914213,509701868,4490185,71,653688,107614,2251,0.642627818649117
2007,402.015120306,876892600,204236,127078,5289,4656084,3813786,508779415,4686572,475,468937,137714,2629,0.58020721693854
2008,402.215320843,939558605,188451,122315,3487,4749499,3757909,497573699,4800189,115,377614,62931,2358,0.529582397896297
2009,402.41553654,703214828,178377,1035500,6894,3890162,8867448,500618240,3954297,13448,618778,1019358,8953,0.71189943679629
2010,402.615751386,800635480,200713,292123,8002,5105718,8452681,511674137,5152852,166,671982,355248,3015,0.639085014069074
2011,402.815947692,799674935,187047,314174,8570,5052885,8288150,511145335,5063514,152,678492,302670,3373,0.639191392187377
2012,403.016164183,794814707,172297,391299,7605,5007951,8228605,504296149,5035563,87,709131,348154,3152,0.634482659365285
2013,403.216362964,788475310,176902,379001,6966,5129643,7382232,509085772,5180207,459,722263,454191,3312,0.645658482318235
2014,403.416559332,773322407,187852,382267,7779,5402983,7440043,510596456,5418291,81,760066,381285,3343,0.660263366712456
